row_id,data_source,source_subset,audio_path,filepath,filename,sample_id,base_id,variant_id,speaker_id,speaker_gender,language,dataset,domain,attack_type_original,label_original,split,split_group_id,source_origin,manipulation_type,origin_label,manipulation_label,attack_hint,risk_level,origin_binary,manipulation_binary,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,baseline_status,decision_score,max_chunk_spoof,suspicious_chunk_ratio,sample_weight,weight_reason,use_origin_loss,use_manipulation_loss,use_attack_loss,use_partial_loss,review_status,notes
p7c1_train_000089,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_fabricated/ai_012_fabricated.wav,data/phase7c1/raw/ai_fabricated/ai_012_fabricated.wav,ai_012_fabricated.wav,ai_012_fabricated,base_012,ai_fabricated,speaker_012,unknown,unknown,phase7c1,partial_fabrication,synthesis,mixed_or_partial_ai,train,base_012,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,36.178,44.19,partial_fabrication_detected,0.1875,0.9999990463256836,0.1875,3.0,p7c1_partial_fabrication,true,true,true,true,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)"
p7c1_train_000090,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_mixer/ai_012_mixer_processed.wav,data/phase7c1/raw/ai_mixer/ai_012_mixer_processed.wav,ai_012_mixer_processed.wav,ai_012_mixer_processed,base_012,ai_mixer_processed,speaker_012,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,synthesis,ai_likely,train,base_012,ai,mixer_processed,ai_likely,channel_processed,synthesis,high,ai,manipulated,0,,,ai_mixer_detected,1.0,1.0,1.0,2.0,p7c1_mixer_ai,true,true,true,true,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000091,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_repeat/ai_012_replay_laptop_mobile.wav,data/phase7c1/raw/ai_repeat/ai_012_replay_laptop_mobile.wav,ai_012_replay_laptop_mobile.wav,ai_012_replay_laptop_mobile,base_012,ai_replay_laptop_mobile,speaker_012,unknown,unknown,phase7c1,replayed_ai_audio,replay,ai_likely,train,base_012,ai,ai_replay,ai_likely,replayed_or_re_recorded,replay,high,ai,manipulated,0,,,ai_replay_detected,0.7058823529411765,0.9997137188911438,0.7058823529411765,2.0,p7c1_ai_replay,true,true,true,true,approved,
p7c1_train_000092,phase7c1,phase7c1_collection,data/phase7c1/raw/human_clean/human_012_clean.wav,data/phase7c1/raw/human_clean/human_012_clean.wav,human_012_clean.wav,human_012_clean,base_012,human_clean,speaker_012,unknown,unknown,phase7c1,clean_human,bonafide,human_likely,train,base_012,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,clean_human_borderline,0.6923076923076923,0.9999997615814208,0.6923076923076923,2.5,p7c1_clean_direct_human,true,true,true,true,approved,
p7c1_train_000093,phase7c1,phase7c1_collection,data/phase7c1/raw/human_fabricated/human_012_fabricated.wav,data/phase7c1/raw/human_fabricated/human_012_fabricated.wav,human_012_fabricated.wav,human_012_fabricated,base_012,human_fabricated,speaker_012,unknown,unknown,phase7c1,partial_ai_insert,synthesis,mixed_or_partial_ai,train,base_012,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,41.943,48.54,partial_fabrication_detected,0.6875,0.9999997615814208,0.6875,3.0,p7c1_partial_fabrication,true,true,true,true,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk)
p7c1_train_000094,phase7c1,phase7c1_collection,data/phase7c1/raw/human_mixer/human_012_mixer_processed.wav,data/phase7c1/raw/human_mixer/human_012_mixer_processed.wav,human_012_mixer_processed.wav,human_012_mixer_processed,base_012,human_mixer_processed,speaker_012,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,unknown,human_likely,train,base_012,human,mixer_processed,human_likely,channel_processed,unknown,medium,human,manipulated,0,,,human_mixer_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_mixer_human,true,true,true,true,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000095,phase7c1,phase7c1_collection,data/phase7c1/raw/human_replay/human_012_replay_laptop_mobile.wav,data/phase7c1/raw/human_replay/human_012_replay_laptop_mobile.wav,human_012_replay_laptop_mobile.wav,human_012_replay_laptop_mobile,base_012,human_replay_laptop_mobile,speaker_012,unknown,unknown,phase7c1,replayed_human_audio,replay,human_likely,train,base_012,human,human_replay,human_likely,replayed_or_re_recorded,replay,medium,human,manipulated,0,,,human_replay_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_human_replay,true,true,true,true,approved,
p7c1_train_000096,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_direct/ai_013_direct.wav,data/phase7c1/raw/ai_direct/ai_013_direct.wav,ai_013_direct.wav,ai_013_direct,base_013,ai_direct,speaker_013,unknown,unknown,phase7c1,direct_ai,synthesis,ai_likely,train,base_013,ai,clean_direct,ai_likely,clean_original,synthesis,high,ai,clean,0,,,direct_ai_file_level_missed_but_segment_suspicious,0.3529411764705882,0.9999908208847046,0.3529411764705882,3.0,p7c1_clean_direct_ai+baseline_direct_ai_file_level_missed_but_segment_suspicious,true,true,true,true,approved,
p7c1_train_000097,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_fabricated/ai_013_fabricated.wav,data/phase7c1/raw/ai_fabricated/ai_013_fabricated.wav,ai_013_fabricated.wav,ai_013_fabricated,base_013,ai_fabricated,speaker_013,unknown,unknown,phase7c1,partial_fabrication,synthesis,mixed_or_partial_ai,train,base_013,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,23.7,31.661,partial_fabrication_detected,0.35,0.9999954700469972,0.35,3.0,p7c1_partial_fabrication,true,true,true,true,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)"
p7c1_train_000098,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_mixer/ai_013_mixer_processed.wav,data/phase7c1/raw/ai_mixer/ai_013_mixer_processed.wav,ai_013_mixer_processed.wav,ai_013_mixer_processed,base_013,ai_mixer_processed,speaker_013,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,synthesis,ai_likely,train,base_013,ai,mixer_processed,ai_likely,channel_processed,synthesis,high,ai,manipulated,0,,,ai_mixer_detected,1.0,1.0,1.0,2.0,p7c1_mixer_ai,true,true,true,true,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000099,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_repeat/ai_013_replay_laptop_mobile.wav,data/phase7c1/raw/ai_repeat/ai_013_replay_laptop_mobile.wav,ai_013_replay_laptop_mobile.wav,ai_013_replay_laptop_mobile,base_013,ai_replay_laptop_mobile,speaker_013,unknown,unknown,phase7c1,replayed_ai_audio,replay,ai_likely,train,base_013,ai,ai_replay,ai_likely,replayed_or_re_recorded,replay,high,ai,manipulated,0,,,ai_replay_detected,0.6666666666666666,0.9999902248382568,0.6666666666666666,2.0,p7c1_ai_replay,true,true,true,true,approved,
p7c1_train_000100,phase7c1,phase7c1_collection,data/phase7c1/raw/human_clean/human_013_clean.wav,data/phase7c1/raw/human_clean/human_013_clean.wav,human_013_clean.wav,human_013_clean,base_013,human_clean,speaker_013,unknown,unknown,phase7c1,clean_human,bonafide,human_likely,train,base_013,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,clean_human_false_alarm,1.0,1.0,1.0,3.0,p7c1_clean_direct_human+baseline_clean_human_false_alarm,true,true,true,true,approved,
p7c1_train_000101,phase7c1,phase7c1_collection,data/phase7c1/raw/human_fabricated/human_013_fabricated.wav,data/phase7c1/raw/human_fabricated/human_013_fabricated.wav,human_013_fabricated.wav,human_013_fabricated,base_013,human_fabricated,speaker_013,unknown,unknown,phase7c1,partial_ai_insert,synthesis,mixed_or_partial_ai,train,base_013,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,21.252,29.382,partial_fabrication_detected,0.8666666666666667,1.0,0.8666666666666667,3.0,p7c1_partial_fabrication,true,true,true,true,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk)
p7c1_train_000102,phase7c1,phase7c1_collection,data/phase7c1/raw/human_mixer/human_013_mixer_processed.wav,data/phase7c1/raw/human_mixer/human_013_mixer_processed.wav,human_013_mixer_processed.wav,human_013_mixer_processed,base_013,human_mixer_processed,speaker_013,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,unknown,human_likely,train,base_013,human,mixer_processed,human_likely,channel_processed,unknown,medium,human,manipulated,0,,,human_mixer_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_mixer_human,true,true,true,true,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000103,phase7c1,phase7c1_collection,data/phase7c1/raw/human_replay/human_013_replay_laptop_mobile.wav,data/phase7c1/raw/human_replay/human_013_replay_laptop_mobile.wav,human_013_replay_laptop_mobile.wav,human_013_replay_laptop_mobile,base_013,human_replay_laptop_mobile,speaker_013,unknown,unknown,phase7c1,replayed_human_audio,replay,human_likely,train,base_013,human,human_replay,human_likely,replayed_or_re_recorded,replay,medium,human,manipulated,0,,,human_replay_manipulation_detected,0.9166666666666666,0.99977308511734,0.9166666666666666,2.5,p7c1_human_replay,true,true,true,true,approved,
p7c1_train_000104,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_direct/ai_014_direct.wav,data/phase7c1/raw/ai_direct/ai_014_direct.wav,ai_014_direct.wav,ai_014_direct,base_014,ai_direct,speaker_014,unknown,unknown,phase7c1,direct_ai,synthesis,ai_likely,train,base_014,ai,clean_direct,ai_likely,clean_original,synthesis,high,ai,clean,0,,,direct_ai_file_level_missed_but_segment_suspicious,0.2666666666666666,0.9998701810836792,0.2666666666666666,3.0,p7c1_clean_direct_ai+baseline_direct_ai_file_level_missed_but_segment_suspicious,true,true,true,true,approved,
p7c1_train_000105,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_fabricated/ai_014_fabricated.wav,data/phase7c1/raw/ai_fabricated/ai_014_fabricated.wav,ai_014_fabricated.wav,ai_014_fabricated,base_014,ai_fabricated,speaker_014,unknown,unknown,phase7c1,partial_fabrication,synthesis,mixed_or_partial_ai,train,base_014,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,3.003,11.423,partial_fabrication_detected,0.4117647058823529,1.0,0.4117647058823529,3.0,p7c1_partial_fabrication,true,true,true,true,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)"
p7c1_train_000106,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_mixer/ai_014_mixer_processed.wav,data/phase7c1/raw/ai_mixer/ai_014_mixer_processed.wav,ai_014_mixer_processed.wav,ai_014_mixer_processed,base_014,ai_mixer_processed,speaker_014,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,synthesis,ai_likely,train,base_014,ai,mixer_processed,ai_likely,channel_processed,synthesis,high,ai,manipulated,0,,,ai_mixer_detected,1.0,1.0,1.0,2.0,p7c1_mixer_ai,true,true,true,true,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000107,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_repeat/ai_014_replay_laptop_mobile.wav,data/phase7c1/raw/ai_repeat/ai_014_replay_laptop_mobile.wav,ai_014_replay_laptop_mobile.wav,ai_014_replay_laptop_mobile,base_014,ai_replay_laptop_mobile,speaker_014,unknown,unknown,phase7c1,replayed_ai_audio,replay,ai_likely,train,base_014,ai,ai_replay,ai_likely,replayed_or_re_recorded,replay,high,ai,manipulated,0,,,ai_replay_file_level_missed_but_segment_suspicious,0.5,0.9998511075973512,0.5,2.0,p7c1_ai_replay,true,true,true,true,approved,
p7c1_train_000108,phase7c1,phase7c1_collection,data/phase7c1/raw/human_clean/human_014_clean.wav,data/phase7c1/raw/human_clean/human_014_clean.wav,human_014_clean.wav,human_014_clean,base_014,human_clean,speaker_014,unknown,unknown,phase7c1,clean_human,bonafide,human_likely,train,base_014,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,clean_human_false_alarm,1.0,1.0,1.0,3.0,p7c1_clean_direct_human+baseline_clean_human_false_alarm,true,true,true,true,approved,
p7c1_train_000109,phase7c1,phase7c1_collection,data/phase7c1/raw/human_fabricated/human_014_fabricated.wav,data/phase7c1/raw/human_fabricated/human_014_fabricated.wav,human_014_fabricated.wav,human_014_fabricated,base_014,human_fabricated,speaker_014,unknown,unknown,phase7c1,partial_ai_insert,synthesis,mixed_or_partial_ai,train,base_014,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,23.7,30.463,partial_fabrication_detected,0.9333333333333332,1.0,0.9333333333333332,3.0,p7c1_partial_fabrication,true,true,true,true,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk)
p7c1_train_000110,phase7c1,phase7c1_collection,data/phase7c1/raw/human_mixer/human_014_mixer_processed.wav,data/phase7c1/raw/human_mixer/human_014_mixer_processed.wav,human_014_mixer_processed.wav,human_014_mixer_processed,base_014,human_mixer_processed,speaker_014,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,unknown,human_likely,train,base_014,human,mixer_processed,human_likely,channel_processed,unknown,medium,human,manipulated,0,,,human_mixer_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_mixer_human,true,true,true,true,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000111,phase7c1,phase7c1_collection,data/phase7c1/raw/human_replay/human_014_replay_laptop_mobile.wav,data/phase7c1/raw/human_replay/human_014_replay_laptop_mobile.wav,human_014_replay_laptop_mobile.wav,human_014_replay_laptop_mobile,base_014,human_replay_laptop_mobile,speaker_014,unknown,unknown,phase7c1,replayed_human_audio,replay,human_likely,train,base_014,human,human_replay,human_likely,replayed_or_re_recorded,replay,medium,human,manipulated,0,,,human_replay_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_human_replay,true,true,true,true,approved,
p7c1_train_000112,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_direct/ai_015_direct.wav,data/phase7c1/raw/ai_direct/ai_015_direct.wav,ai_015_direct.wav,ai_015_direct,base_015,ai_direct,speaker_015,unknown,unknown,phase7c1,direct_ai,synthesis,ai_likely,train,base_015,ai,clean_direct,ai_likely,clean_original,synthesis,high,ai,clean,0,,,direct_ai_file_level_missed_but_segment_suspicious,0.6470588235294118,0.9999849796295166,0.6470588235294118,3.0,p7c1_clean_direct_ai+baseline_direct_ai_file_level_missed_but_segment_suspicious,true,true,true,true,approved,
p7c1_train_000113,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_fabricated/ai_015_fabricated.wav,data/phase7c1/raw/ai_fabricated/ai_015_fabricated.wav,ai_015_fabricated.wav,ai_015_fabricated,base_015,ai_fabricated,speaker_015,unknown,unknown,phase7c1,partial_fabrication,synthesis,mixed_or_partial_ai,train,base_015,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,15.256,24.972,partial_fabrication_detected,0.6666666666666666,0.9999998807907104,0.6666666666666666,3.0,p7c1_partial_fabrication,true,true,true,true,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)"
p7c1_train_000114,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_mixer/ai_015_mixer_processed.wav,data/phase7c1/raw/ai_mixer/ai_015_mixer_processed.wav,ai_015_mixer_processed.wav,ai_015_mixer_processed,base_015,ai_mixer_processed,speaker_015,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,synthesis,ai_likely,train,base_015,ai,mixer_processed,ai_likely,channel_processed,synthesis,high,ai,manipulated,0,,,ai_mixer_detected,1.0,1.0,1.0,2.0,p7c1_mixer_ai,true,true,true,true,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000115,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_repeat/ai_015_replay_laptop_mobile.wav,data/phase7c1/raw/ai_repeat/ai_015_replay_laptop_mobile.wav,ai_015_replay_laptop_mobile.wav,ai_015_replay_laptop_mobile,base_015,ai_replay_laptop_mobile,speaker_015,unknown,unknown,phase7c1,replayed_ai_audio,replay,ai_likely,train,base_015,ai,ai_replay,ai_likely,replayed_or_re_recorded,replay,high,ai,manipulated,0,,,ai_replay_detected,0.6666666666666666,0.9999933242797852,0.6666666666666666,2.0,p7c1_ai_replay,true,true,true,true,approved,
p7c1_train_000116,phase7c1,phase7c1_collection,data/phase7c1/raw/human_clean/human_015_clean.wav,data/phase7c1/raw/human_clean/human_015_clean.wav,human_015_clean.wav,human_015_clean,base_015,human_clean,speaker_015,unknown,unknown,phase7c1,clean_human,bonafide,human_likely,train,base_015,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,clean_human_false_alarm,0.8333333333333334,1.0,0.8333333333333334,3.0,p7c1_clean_direct_human+baseline_clean_human_false_alarm,true,true,true,true,approved,
p7c1_train_000117,phase7c1,phase7c1_collection,data/phase7c1/raw/human_fabricated/human_015_fabricated.wav,data/phase7c1/raw/human_fabricated/human_015_fabricated.wav,human_015_fabricated.wav,human_015_fabricated,base_015,human_fabricated,speaker_015,unknown,unknown,phase7c1,partial_ai_insert,synthesis,mixed_or_partial_ai,train,base_015,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,3.003,10.86,partial_fabrication_detected,0.8,1.0,0.8,3.0,p7c1_partial_fabrication,true,true,true,true,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk)
p7c1_train_000118,phase7c1,phase7c1_collection,data/phase7c1/raw/human_mixer/human_015_mixer_processed.wav,data/phase7c1/raw/human_mixer/human_015_mixer_processed.wav,human_015_mixer_processed.wav,human_015_mixer_processed,base_015,human_mixer_processed,speaker_015,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,unknown,human_likely,train,base_015,human,mixer_processed,human_likely,channel_processed,unknown,medium,human,manipulated,0,,,human_mixer_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_mixer_human,true,true,true,true,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000119,phase7c1,phase7c1_collection,data/phase7c1/raw/human_replay/human_015_replay_laptop_mobile.wav,data/phase7c1/raw/human_replay/human_015_replay_laptop_mobile.wav,human_015_replay_laptop_mobile.wav,human_015_replay_laptop_mobile,base_015,human_replay_laptop_mobile,speaker_015,unknown,unknown,phase7c1,replayed_human_audio,replay,human_likely,train,base_015,human,human_replay,human_likely,replayed_or_re_recorded,replay,medium,human,manipulated,0,,,human_replay_manipulation_detected,0.8333333333333334,1.0,0.8333333333333334,2.5,p7c1_human_replay,true,true,true,true,approved,
p7c1_train_000120,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_direct/ai_016_direct.wav,data/phase7c1/raw/ai_direct/ai_016_direct.wav,ai_016_direct.wav,ai_016_direct,base_016,ai_direct,speaker_016,unknown,unknown,phase7c1,direct_ai,synthesis,ai_likely,train,base_016,ai,clean_direct,ai_likely,clean_original,synthesis,high,ai,clean,0,,,direct_ai_file_level_missed_but_segment_suspicious,0.5882352941176471,0.9999997615814208,0.5882352941176471,3.0,p7c1_clean_direct_ai+baseline_direct_ai_file_level_missed_but_segment_suspicious,true,true,true,true,approved,
p7c1_train_000121,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_fabricated/ai_016_fabricated.wav,data/phase7c1/raw/ai_fabricated/ai_016_fabricated.wav,ai_016_fabricated.wav,ai_016_fabricated,base_016,ai_fabricated,speaker_016,unknown,unknown,phase7c1,partial_fabrication,synthesis,mixed_or_partial_ai,train,base_016,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,29.714,40.282,partial_fabrication_detected,0.5238095238095238,1.0,0.5238095238095238,3.0,p7c1_partial_fabrication,true,true,true,true,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)"
p7c1_train_000122,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_mixer/ai_016_mixer_processed.wav,data/phase7c1/raw/ai_mixer/ai_016_mixer_processed.wav,ai_016_mixer_processed.wav,ai_016_mixer_processed,base_016,ai_mixer_processed,speaker_016,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,synthesis,ai_likely,train,base_016,ai,mixer_processed,ai_likely,channel_processed,synthesis,high,ai,manipulated,0,,,ai_mixer_detected,1.0,1.0,1.0,2.0,p7c1_mixer_ai,true,true,true,true,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000123,phase7c1,phase7c1_collection,data/phase7c1/raw/ai_repeat/ai_016_replay_laptop_mobile.wav,data/phase7c1/raw/ai_repeat/ai_016_replay_laptop_mobile.wav,ai_016_replay_laptop_mobile.wav,ai_016_replay_laptop_mobile,base_016,ai_replay_laptop_mobile,speaker_016,unknown,unknown,phase7c1,replayed_ai_audio,replay,ai_likely,train,base_016,ai,ai_replay,ai_likely,replayed_or_re_recorded,replay,high,ai,manipulated,0,,,ai_replay_file_level_missed_but_segment_suspicious,0.625,0.9956005811691284,0.625,2.0,p7c1_ai_replay,true,true,true,true,approved,
p7c1_train_000124,phase7c1,phase7c1_collection,data/phase7c1/raw/human_clean/human_016_clean.wav,data/phase7c1/raw/human_clean/human_016_clean.wav,human_016_clean.wav,human_016_clean,base_016,human_clean,speaker_016,unknown,unknown,phase7c1,clean_human,bonafide,human_likely,train,base_016,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,clean_human_false_alarm,0.75,0.998039186000824,0.75,3.0,p7c1_clean_direct_human+baseline_clean_human_false_alarm,true,true,true,true,approved,
p7c1_train_000125,phase7c1,phase7c1_collection,data/phase7c1/raw/human_fabricated/human_016_fabricated.wav,data/phase7c1/raw/human_fabricated/human_016_fabricated.wav,human_016_fabricated.wav,human_016_fabricated,base_016,human_fabricated,speaker_016,unknown,unknown,phase7c1,partial_ai_insert,synthesis,mixed_or_partial_ai,train,base_016,mixed,partial_ai_insert,mixed_or_partial_ai,edited_or_spliced,synthesis,high,mixed,manipulated,1,15.256,24.535,partial_fabrication_detected,0.5263157894736842,0.9907855987548828,0.5263157894736842,3.0,p7c1_partial_fabrication,true,true,true,true,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk)
p7c1_train_000126,phase7c1,phase7c1_collection,data/phase7c1/raw/human_mixer/human_016_mixer_processed.wav,data/phase7c1/raw/human_mixer/human_016_mixer_processed.wav,human_016_mixer_processed.wav,human_016_mixer_processed,base_016,human_mixer_processed,speaker_016,unknown,unknown,phase7c1,mixer_changed_during_playback_and_mobile_recording,unknown,human_likely,train,base_016,human,mixer_processed,human_likely,channel_processed,unknown,medium,human,manipulated,0,,,human_mixer_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_mixer_human,true,true,true,true,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile."
p7c1_train_000127,phase7c1,phase7c1_collection,data/phase7c1/raw/human_replay/human_016_replay_laptop_mobile.wav,data/phase7c1/raw/human_replay/human_016_replay_laptop_mobile.wav,human_016_replay_laptop_mobile.wav,human_016_replay_laptop_mobile,base_016,human_replay_laptop_mobile,speaker_016,unknown,unknown,phase7c1,replayed_human_audio,replay,human_likely,train,base_016,human,human_replay,human_likely,replayed_or_re_recorded,replay,medium,human,manipulated,0,,,human_replay_manipulation_detected,1.0,1.0,1.0,2.5,p7c1_human_replay,true,true,true,true,approved,
