level,comparison_name,level_a,level_b,embedding_dim_name,group_a_count,group_b_count,group_a_mean,group_b_mean,group_a_median,group_b_median,abs_mean_difference,effect_size,missing_percent,direction,interpretation_note
file,clean_human_vs_clean_ai_synthetic,human,ai_synthetic,ssl_emb_000,23,23,-0.029216401359957154,-0.05750750750303264,-0.0328096263110637,-0.0534745790064334,0.02829110614307549,1.919886874635806,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_626,46,46,0.015495377078284757,0.014802996050212089,0.0170797863975167,0.011027786880731551,0.000692381028072668,0.04449519202168735,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_627,46,46,-0.005021225766066207,-0.013472883641003592,-0.00384522532112895,-0.01271628728136415,0.008451657874937384,0.5118202602690652,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_628,46,46,-0.02382222752835921,-0.020377270631876766,-0.0232422202825546,-0.019778107292950098,0.003444956896482443,0.3140036783810096,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_629,46,46,0.014779192044364207,0.0009788354433586954,0.0176778575405478,0.0068128546699881,0.01380035660100551,0.7316933279461515,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_630,46,46,0.017181615329995393,0.0020301975816002173,0.01557798217982045,0.00462936004623765,0.015151417748395176,0.718501794721836,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_631,46,46,0.014888599833363462,0.036279464297441964,0.0130041423253715,0.0370589103549718,0.0213908644640785,1.0744430814214785,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_632,46,46,-0.013427309422300084,0.007960277597664106,-0.01707246340811245,0.009245934896171,0.02138758701996419,1.3282389011646263,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_633,46,46,-0.018780100335334247,-0.027440056016253607,-0.0161655424162745,-0.0293081337586045,0.00865995568091936,0.3994097049074328,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_634,46,46,-0.0004001040341909588,-0.00594892243173923,0.00010324920003765002,-0.00416309549473225,0.005548818397548271,0.4333732493137848,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_635,46,46,0.06747715110364164,0.07056674685167226,0.0674224086105823,0.0698356702923774,0.003089595748030624,0.17651460035175742,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_636,46,46,0.07379533536732194,0.09212841247410872,0.07581105455756185,0.0906123369932174,0.018333077106786777,1.4060652029762133,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_637,46,46,0.04963380244621273,0.033377142787566774,0.05032521858811375,0.038017697632312705,0.016256659658645957,0.857115384447223,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_638,46,46,-0.019897326561318592,-0.03212214957760723,-0.0191459646448493,-0.0317426491528749,0.012224823016288636,0.8745346878947096,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_639,46,46,0.018923546059775816,0.0114256455132778,0.0212093507871031,0.008893518708646249,0.007497900546498015,0.38184109169386277,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_640,46,46,-0.015639502980617222,-0.005856585954619647,-0.01488964306190605,-0.0032720875460654003,0.009782917025997574,0.6453544170211682,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_641,46,46,0.0026187871365476374,0.01882309498614628,0.0005550682544708,0.0146671067923307,0.016204307849598643,0.8164128268638141,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_642,46,46,-0.014851026202845556,-0.030907677729492565,-0.01500194752588865,-0.029024782590568052,0.01605665152664701,1.0716612503140992,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_643,46,46,-0.02305798971792678,-0.025887835783499215,-0.02392546087503425,-0.02620035037398335,0.0028298460655724333,0.21410827684278333,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_644,46,46,0.00414031525661297,-0.015029870191305517,0.00437257019802925,-0.012640151195228051,0.019170185447918486,1.352495255741357,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_645,46,46,-0.007573043854632546,0.008491816378449082,-0.00730460672639305,0.00662919972091905,0.016064860233081627,1.3825644453147825,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_646,46,46,0.1735531978167431,0.2799806837802348,0.17356865853071204,0.26675625145435333,0.10642748596349166,1.3122466072075534,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_647,46,46,-0.03368762338599794,-0.019803179777227335,-0.0360957589000463,-0.0263284845277667,0.013884443608770607,0.42822645224040995,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_648,46,46,0.029225242060973555,0.025676203944781022,0.029936561360955197,0.026649096049368298,0.003549038116192532,0.47125159406033884,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_649,46,46,-0.007354044388352037,0.013564688975115402,-0.0059739605057984,0.01387558272108435,0.02091873336346744,1.30500362401242,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_650,46,46,-0.0839271788363871,-0.07101765161623122,-0.08083489909768099,-0.06972392275929445,0.012909527220155884,0.7710994124124896,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_651,46,46,0.057464139131100246,0.06384979107457654,0.0581785067915916,0.0604891870170831,0.006385651943476296,0.47809890986653875,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_652,46,46,0.022835924043370714,0.025764701734379204,0.01981782447546715,0.03029402717947955,0.0029287776910084905,0.130477442321325,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_653,46,46,0.021402432029666955,0.042257235608185076,0.020392732694745,0.036803880706429454,0.02085480357851812,1.2590795685341936,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_654,46,46,-0.01826097976806084,-0.015505050477298438,-0.016123696230351852,-0.0181114329025149,0.0027559292907624027,0.1406471864530855,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_655,46,46,-0.003894886665005719,-0.018377518369284754,-0.00447009550407525,-0.0194364404305815,0.014482631704279035,0.7808998856888325,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_656,46,46,-0.006585830218998864,-0.010806362887113041,-0.0053173108026384995,-0.0037211267044767503,0.004220532668114177,0.19563929250515985,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_657,46,46,-0.09194392072158335,-0.13237434892874694,-0.0858651846647262,-0.13418722897768015,0.040430428207163596,1.0528128814462483,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_658,46,46,0.027365014766869304,0.02192679473512761,0.0301482519134879,0.021963198669254752,0.005438220031741693,0.4822544855851014,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_659,46,46,0.01278621205963879,0.007794527007955219,0.01197409909218545,0.010856557637453,0.0049916850516835715,0.44711971001307693,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_660,46,46,-0.004149751932582928,0.003599364732192184,-0.00472574355080715,0.001789926434867,0.007749116664775112,0.5242538084360273,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_661,46,46,-0.009245052077027995,-0.02433495442528507,-0.00700851297006005,-0.0135980639606714,0.015089902348257075,0.6532067703119145,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_662,46,46,0.06101661218006322,0.051522726441085624,0.06259345263242715,0.05470717512071125,0.009493885738977595,0.35581353911009966,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_663,46,46,-0.001537382065457072,0.006583836579406795,-0.00226025714073325,0.007282454054802601,0.008121218644863867,1.077532512929138,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_664,46,46,0.013828112232579811,-0.024395128450123572,0.03828315064311025,-0.0235585775226354,0.038223240682703385,0.5352382134884529,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_665,46,46,-0.012550468188356183,-0.0275108487753048,-0.013396163471043051,-0.0216876799240708,0.014960380586948617,0.5893252470460746,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_666,46,46,-0.0017791949706050885,-0.007834201955120057,0.0018677585176192,-0.0066584730520844,0.006055006984514968,0.5591193278718172,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_667,46,46,0.013340624392224923,0.015757007676217186,0.01082724332809445,0.01682737376540895,0.002416383283992263,0.1664666122263852,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_668,46,46,0.008863822930557605,0.0487390229195032,0.0065490342676639,0.052626760676503154,0.0398751999889456,2.10534019665883,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_669,46,46,0.026544122443263613,0.03252196322579905,0.02898847497999665,0.034749664366245256,0.005977840782535434,0.30897062000858216,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_670,46,46,-0.015522036817856084,-0.0033406037280497803,-0.0157807958312332,-0.00321453285869205,0.012181433089806303,1.0591183861678526,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_671,46,46,0.011382770787863766,0.01720643276348707,0.01270310766994945,0.017416931688785497,0.0058236619756233034,0.3517207862033775,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_672,46,46,-0.017591962193483045,-0.017903245986140612,-0.01796024478971955,-0.0169449150562286,0.00031128379265756706,0.021970804740204755,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_673,46,46,0.015582464665741364,0.22999367862939832,0.04142826609313485,0.21075823158025742,0.21441121396365695,1.3599012346348158,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_674,46,46,-0.03164522732992693,-0.03830842282521819,-0.03076965827494855,-0.038740403950214344,0.006663195495291256,0.4393300079468578,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_675,46,46,0.04243881154157541,0.04731531797543812,0.04353782720863815,0.044474845752120004,0.004876506433862712,0.3633898313996555,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_676,46,46,-0.048580954296757316,-0.044747461888777124,-0.051807528361678096,-0.0477439891546964,0.003833492407980192,0.17311793430202213,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_677,46,46,-0.024258959835962074,0.015855458494194796,-0.02701256889849895,0.01744609791785475,0.04011441833015687,1.4328489769212132,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_678,46,46,-0.011469786919010577,-0.025242406308003056,-0.011097411159425901,-0.022262179292738347,0.013772619388992479,0.8754481787954285,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_679,46,46,0.01688538043780006,0.02414858103324857,0.015217054635286251,0.02198056597262615,0.007263200595448511,0.5384450804287266,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_680,46,46,0.011546090521100543,0.02046127508979022,0.012675205245614,0.02153262775391335,0.008915184568689678,0.7148319820768613,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_681,46,46,0.052692859271622185,0.042231230267687936,0.052241744473576504,0.0407288540154695,0.010461629003934249,1.0057884113798659,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_682,46,46,-0.004887023337094267,-0.0031213330923650392,-0.0079806435387581,-0.0014479685341939,0.001765690244729228,0.13771633820850654,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_683,46,46,-0.01187743440665221,-0.001962142922465037,-0.0137952687218785,-0.0022160063381306497,0.009915291484187173,0.6737191380894767,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_684,46,46,-0.0018887290447626391,-0.004512406798945124,0.000407274448662,-0.0025263559073209502,0.0026236777541824843,0.23337589051434565,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_685,46,46,-0.011004538031082329,0.0010201739655515188,-0.011235075071454,0.0009162816277239,0.012024711996633847,1.080301976941661,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_686,46,46,-0.012262074241374155,-0.008255179102968167,-0.0163488527759909,-0.0121050085872411,0.004006895138405988,0.14364342019538157,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_687,46,46,-0.002550917416912213,-0.00861775255306501,-0.0036177503643557,-0.00914639467373485,0.006066835136152797,0.30912559838289644,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_688,46,46,-0.02856539058215588,-0.014251081232467402,-0.03021931368857615,-0.0177076486870646,0.014314309349688477,0.890058949637703,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_689,46,46,0.007405206678927417,0.015363529437150697,0.0065578543581067995,0.013094381894916251,0.00795832275822328,0.6156525710394819,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_690,46,46,-0.002476638547428276,-0.028204671384351628,-0.0013660406693816506,-0.0301602073013782,0.02572803283692335,0.8419479680420353,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_691,46,46,0.05432417587903527,0.026612037729532616,0.0523957423865795,0.0299632912501692,0.027712138149502654,1.298921861206413,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_692,46,46,-0.037314333041886874,-0.03838806683400075,-0.037802327424287754,-0.0395507533103227,0.0010737337921138748,0.056151039740227865,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_693,46,46,0.016462644686132788,0.0014728413574155827,0.0154817472212016,0.00033595901913935,0.014989803328717206,1.4117109981253975,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_694,46,46,-0.05352828109070007,-0.06550878415937005,-0.05382928811013695,-0.06530453637242314,0.011980503068669976,0.9431126265026123,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_695,46,46,-0.01105812257446811,0.013302597116031047,-0.013275788165628851,0.01550334179773925,0.024360719690499157,2.042957431190617,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_696,46,46,-0.01291302133999439,-0.01933004727344146,-0.0139461071230471,-0.019862009212374653,0.0064170259334470695,0.4621447279491554,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_697,46,46,-0.018917725965603326,-0.023743222108232223,-0.0177570339292287,-0.0222597140818834,0.004825496142628897,0.37268469305330726,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_698,46,46,0.009578843564351817,0.002589783198543384,0.008842441253364,0.0031424897024407497,0.006989060365808433,0.7235488637615354,0.0,higher_in_group_a,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_699,46,46,-0.004127960821674406,-0.0068967971981138635,-0.00365872029215095,-0.0035854177549481,0.002768836376439457,0.14087736654995808,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_700,46,46,0.0038753658774784506,0.015758907617460512,0.0033914179075508998,0.01592022273689505,0.011883541739982063,0.7719982341654908,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_701,46,46,0.005976050868926166,-0.005602686419202316,0.0079669009428471,-0.0052197990007698,0.011578737288128482,1.4077634593681545,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_702,46,46,-0.04330545261947676,-0.05225098554206927,-0.04024042747914785,-0.049682216718792846,0.008945532922592508,0.4588729731602381,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_703,46,46,0.016435958062926182,-0.00827662470723935,0.01773233711719505,-0.008300628978759,0.024712582770165532,2.05792324933527,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_704,46,46,0.014605115014685111,0.0076754563437450695,0.0137650468386709,0.0116924215108156,0.006929658670940041,0.4890475726938296,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_705,46,46,0.0017662207683315433,-0.0018088659031174697,0.0012018539127893499,-0.0015346753643825,0.003575086671449013,0.486675252386644,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_706,46,46,0.11615535112745733,0.10919247178927707,0.13677978515624994,0.10745137184858314,0.006962879338180253,0.12477207942828383,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_707,46,46,-0.008281963578749264,-0.015286272988938098,-0.00837269634939725,-0.0170010225847363,0.0070043094101888345,0.34306763000228896,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_708,46,46,-0.018177725319021707,-0.02892110092848858,-0.01875127293169495,-0.03133387677371495,0.010743375609466872,0.8727785007853444,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_709,46,46,-0.015329042789981784,-0.005684390862133215,-0.01431442657485595,-0.00514726433902975,0.00964465192784857,0.8126447866106355,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_710,46,46,-0.029689135151388803,-0.016645183680457552,-0.028401693329215,-0.01673186197876925,0.01304395147093125,1.0757137278270594,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_711,46,46,-0.34539551190707996,-0.35943444202775543,-0.32422830164432526,-0.3350811302661896,0.014038930120675475,0.14658434669282303,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_712,46,46,0.026174548244022766,0.023400002908285505,0.025952056981623152,0.023359189741313402,0.0027745453357372607,0.37947377072001215,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_713,46,46,-0.021661835785894413,-0.0011984197468415797,-0.02177320327609775,-0.0035316039575263,0.020463416039052832,1.259005612126632,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_714,46,46,-0.03219318962352265,-0.0590335828778536,-0.030708413571119253,-0.055436348542571054,0.026840393254330956,1.2144097292479392,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_715,46,46,-0.016532744790943642,-0.007018101040992636,-0.01734905596822495,-0.00812547327950595,0.009514643749951007,0.3836094075492903,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_716,46,46,0.026626901779546495,0.0334226513109372,0.022312674671411452,0.029321126639842897,0.0067957495313907025,0.3027825923479544,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_717,46,46,0.013842638894540982,0.020784002807214,0.0141081712208688,0.01966076437383885,0.006941363912673018,0.6968529954687437,0.0,higher_in_group_b,possible candidate for later modeling; descriptive only; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_718,46,46,-0.02556053553606663,-0.026716251725187923,-0.0245728567242622,-0.0224184980615973,0.0011557161891212926,0.0703560276600811,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_719,46,46,-0.02931834418205136,-0.023894066331432297,-0.0280739329755306,-0.02720675896853205,0.005424277850619063,0.2531907335855818,0.0,higher_in_group_b,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_720,46,46,0.04214003803613389,0.0414622139094559,0.039501560851931544,0.04474330134689805,0.000677824126677995,0.04106367255877314,0.0,higher_in_group_a,weak descriptive separation; not a standalone detector; requires validation in Phase 8E
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_721,46,46,-0.02738657257925847,-0.04740788832144889,-0.03036007191985845,-0.0442832484841346,0.02002131574219042,1.1114271737639871,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_722,46,46,-0.045247319478379594,-0.03374564965539001,-0.043619699776172596,-0.03318330273032185,0.011501669822989585,0.8614376935770905,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_723,46,46,-0.011523564113303993,-0.03304721879691854,-0.0106494263745844,-0.03723717480897901,0.02152365468361455,1.5141433946273437,0.0,higher_in_group_a,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
file,clean_vs_mixer_channel_processed,clean,mixer,ssl_emb_724,46,46,-0.008912222666802545,0.00970603117742067,-0.011060888413339801,0.0088049985934048,0.018618253844223213,1.1143899786930642,0.0,higher_in_group_b,embedding dimension shows descriptive separation; possible candidate for later modeling; not a standalone detector
