file_id,known_origin_label,known_manipulation_labels,l2_norm,mean_abs_value,max_abs_value,finite_row,level,segment_id
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1289425890504328,0.0369289064019919,0.795559287071228,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0008
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1004766797171777,0.037749482667569126,0.7313966751098633,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0009
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.231507993277345,0.038190882143273555,0.7958556413650513,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0010
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1503292324506207,0.03816324476640413,0.7532233595848083,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0011
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1860071214010532,0.03930106314993508,0.7087836265563965,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0012
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.191013488358433,0.03721414798866362,0.6895022392272949,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0013
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1182660417905494,0.036491287544010945,0.8231922388076782,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0014
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.112027547133869,0.03763573196858279,0.7586318850517273,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0015
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.183511148290609,0.03892140186336708,0.6857730746269226,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0016
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.0903910189250907,0.036840325388652666,0.708145797252655,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0017
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1571628755270935,0.038706980896156054,0.7000545263290405,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0018
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.2269997963662123,0.0402589249860199,0.7694364786148071,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0019
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.252125367888527,0.03917331900957303,0.8444688320159912,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0020
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.148002069973978,0.03816929123938924,0.7227410674095154,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0021
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1856980323900634,0.03878711692881135,0.7180624008178711,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0022
phase7c1_collection_manifest_000117_human_015_fabricated,mixed,edited_spliced;partial_fabrication,2.1905659675396176,0.03899827582229657,0.7549494504928589,True,segment,phase7c1_collection_manifest_000117_human_015_fabricated_w0023
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0928283768298797,0.039148526418860755,0.689329206943512,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0000
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.067623240676769,0.03797797448289467,0.685634434223175,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0001
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.1138574436479476,0.038054435477401206,0.8133643269538879,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0002
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.1370985750327236,0.0366780756300713,0.7094849348068237,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0003
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.1296696371070936,0.03764063299133961,0.7880725264549255,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0004
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0243586526407515,0.03787882170523459,0.6621201038360596,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0005
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0350743125857544,0.0360011493591088,0.7955467700958252,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0006
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.1022747378979654,0.03839335479022073,0.7597270011901855,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0007
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.3472489849953004,0.04528227115761751,0.7636173963546753,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0008
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.1484188282326535,0.03997984269066516,0.7083055973052979,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0009
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0724400860136423,0.03572371859199326,0.8089140057563782,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0010
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0620650501921984,0.0368331110509672,0.8693466186523438,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0011
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0524440533472506,0.0371935178659631,0.6658005118370056,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0012
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.038557444666195,0.03669569227454871,0.6776469349861145,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0013
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.2101706287450473,0.039406669409534814,0.7947197556495667,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0014
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.160571961123981,0.039873351954346006,0.8076429963111877,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0015
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.2106404487387956,0.03849022278523861,0.8783248066902161,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0016
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0595635371639545,0.03611414250672832,0.8103565573692322,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0017
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.147042839514046,0.03757080379205983,0.7055520415306091,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0018
phase7c1_collection_manifest_000118_human_015_mixer_processed,human,mixer_channel_processed,2.0676449563346035,0.039340753844656476,0.7451962232589722,True,segment,phase7c1_collection_manifest_000118_human_015_mixer_processed_w0019
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.151132809303502,0.04153085727187999,0.7788780331611633,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0000
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.228867164785202,0.04519326181310863,0.7430074214935303,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0001
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.357306212895745,0.04784199802658879,0.7824367880821228,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0002
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.516892833592872,0.053018710285376365,0.6516953706741333,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0003
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.336218648022337,0.04578191138913704,0.7393490672111511,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0004
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.405049678480511,0.049510767912911056,0.7335246205329895,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0005
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.6497375916982735,0.05587459270218175,0.7166047096252441,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0006
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.2998998186066215,0.04603908678342349,0.6689332127571106,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0007
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.2480842495229005,0.047010996827294114,0.6832878589630127,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0008
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.3793235496931704,0.04830215149475709,0.7078927159309387,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0009
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.481240550599915,0.04722903346049634,0.7261543869972229,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0010
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.4344126065765135,0.04765930653049585,0.7806370854377747,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0011
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.2684375065432762,0.04249635592117329,0.8391556143760681,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0012
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.2307450012342347,0.04359039986598152,0.6602467894554138,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0013
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.338363436953527,0.04520942275976835,0.6712000966072083,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0014
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.4599170279432414,0.04818014745198221,0.750710129737854,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0015
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.362560067147905,0.04685514245216874,0.759821891784668,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0016
phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,human,replay_rerecorded,2.527094932707772,0.05169306981242508,0.7308485507965088,True,segment,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile_w0017
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9793263623188682,0.03464588497952074,0.6836472749710083,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0000
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.1187358153980793,0.03778531793851413,0.7392725348472595,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0001
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9486842360406607,0.03502072431892126,0.6772828698158264,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0002
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0275141985290555,0.03542509389748715,0.7071681022644043,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0003
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0706103650442866,0.03805622276128891,0.7510673403739929,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0004
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9552822243992836,0.036176666526697446,0.6586349010467529,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0005
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.054642099409251,0.03801593958120956,0.6661090850830078,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0006
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.08590788172469,0.04026531527645715,0.704072117805481,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0007
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0730079908888617,0.037094906959472,0.6609006524085999,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0008
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.001978038739487,0.03596239354787182,0.7059469223022461,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0009
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.15091570492188,0.03844518147784962,0.7165356874465942,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0010
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9863164287265374,0.036985711617537234,0.6834131479263306,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0011
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0607290328111287,0.036925478019043105,0.7099657654762268,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0012
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9914012248114368,0.0359634640763448,0.6754166483879089,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0013
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.050511058388064,0.03694250665029012,0.7171298265457153,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0014
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9125218450270087,0.03421388321380429,0.6628673076629639,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0015
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.999088499670761,0.035553321687501686,0.7703619599342346,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0016
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0754768297499426,0.03663122515799936,0.6972912549972534,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0017
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,1.9860680597841835,0.035154728005815976,0.6900988817214966,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0018
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0934115083243605,0.03721729817775098,0.6766216158866882,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0019
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.084711889762839,0.03840331535771686,0.6756474375724792,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0020
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.066394704880883,0.03663920582286077,0.6852195858955383,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0021
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.038472974834666,0.03618395239728518,0.6968545317649841,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0022
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.1387623372314724,0.038111064249266725,0.7287672758102417,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0023
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.095063467336915,0.03866331636887329,0.7330790758132935,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0024
phase7c1_collection_manifest_000120_ai_016_direct,ai_synthetic,clean,2.0499887909616614,0.0380061182273342,0.721405029296875,True,segment,phase7c1_collection_manifest_000120_ai_016_direct_w0025
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.979654695040511,0.03464715014064267,0.6836432218551636,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0000
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.1182886725222314,0.037772970006460106,0.7389236688613892,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0001
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9488619838725327,0.03501426903576051,0.6776124238967896,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0002
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.027166312194541,0.03541605915935027,0.7077774405479431,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0003
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.070292345170313,0.03805038730774379,0.7509720325469971,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0004
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9490352342454973,0.03599175865543221,0.6595188975334167,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0005
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.055404428940393,0.03803115424057068,0.6666169166564941,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0006
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.086645433290836,0.04027182840367042,0.7041227221488953,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0007
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.0722237069462106,0.03708085478260632,0.6608912944793701,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0008
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.00276933073264,0.035973873220560414,0.7061396241188049,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0009
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.1507676245520218,0.03844537953472127,0.7164785265922546,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0010
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9853162629838168,0.03697085032609,0.6832192540168762,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0011
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.060690187296154,0.036927180675306204,0.7096055150032043,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0012
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9444629063426464,0.03526607832459187,0.6639255285263062,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0013
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.971723126757263,0.035814763978026555,0.6610142588615417,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0014
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.126734338066784,0.0390976210069122,0.695055365562439,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0015
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.3202543539811367,0.03868028611205905,0.8817141056060791,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0016
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.1786968532582587,0.03800751495777869,0.7777742147445679,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0017
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.259720960005248,0.04103294083129564,0.7399123311042786,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0018
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.173967384597113,0.038788238655914256,0.7358492612838745,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0019
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9466307443079223,0.0349052339835841,0.6604551076889038,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0020
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.1377950743306533,0.03687460968024207,0.8503722548484802,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0021
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.117179919302798,0.03778514238736126,0.7051392197608948,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0022
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.109612392697018,0.03656088257130818,0.6916735172271729,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0023
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.0164335307738397,0.03571421866569342,0.6899269223213196,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0024
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.08298468759457,0.03844365268886444,0.6914826035499573,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0025
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.024740814928792,0.03681380063101376,0.6889781951904297,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0026
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,1.9209781236404695,0.03382697455216051,0.6908997893333435,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0027
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.0821517939134684,0.038374824095604325,0.6959478259086609,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0028
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.175775076773247,0.04042024923057378,0.779792070388794,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0029
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.054796463065738,0.038341903938795475,0.6840624213218689,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0030
phase7c1_collection_manifest_000121_ai_016_fabricated,mixed,edited_spliced;partial_fabrication,2.0768026193257785,0.03812952725956364,0.7102052569389343,True,segment,phase7c1_collection_manifest_000121_ai_016_fabricated_w0031
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0893248446627006,0.03710475550375254,0.6993412971496582,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0000
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0549485796044316,0.03715592215251965,0.7157572507858276,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0001
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.028811782843165,0.03561369673720567,0.6961691975593567,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0002
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.9183388073863132,0.03433547870159733,0.7105554938316345,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0003
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.9278643315749224,0.036162382318831725,0.6311448812484741,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0004
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.107220968100716,0.03841459100302084,0.836477518081665,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0005
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0319109045424453,0.03821572259026151,0.6320341229438782,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0006
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0496975384816762,0.038285147144317,0.779213011264801,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0007
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.2076537191258576,0.038980904478648874,0.8611072897911072,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0008
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.083322816997269,0.03590603607655869,0.6803593635559082,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0009
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0134305621563895,0.03573322699324185,0.6895877718925476,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0010
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.060008373673992,0.03723040633281786,0.6916304230690002,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0011
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.097810261461467,0.03707666540523509,0.7024027109146118,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0012
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.9677516347330173,0.03505874536725705,0.6953598856925964,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0013
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.9539941062201744,0.034585736922268254,0.6506294012069702,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0014
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.905751270781742,0.033759792366974274,0.6558026075363159,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0015
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0012077716566803,0.03557023247507137,0.7762510180473328,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0016
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0338926118857428,0.03655895335054045,0.67023104429245,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0017
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0720394480503606,0.036377507631163056,0.6708180904388428,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0018
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,1.9796373200664097,0.034308054040997384,0.6714274287223816,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0019
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0839667238645374,0.03743628991332552,0.7268505692481995,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0020
phase7c1_collection_manifest_000122_ai_016_mixer_processed,ai_synthetic,mixer_channel_processed,2.0428098499261464,0.03715859004401996,0.7208788394927979,True,segment,phase7c1_collection_manifest_000122_ai_016_mixer_processed_w0021
