embedding_dim_a,embedding_dim_b,correlation,abs_correlation
ssl_emb_576,ssl_emb_172,0.4074282771710902,0.4074282771710902
ssl_emb_583,ssl_emb_686,-0.4073760327615913,0.4073760327615913
ssl_emb_104,ssl_emb_377,0.40733403086196984,0.40733403086196984
ssl_emb_151,ssl_emb_280,0.40729868381690276,0.40729868381690276
ssl_emb_098,ssl_emb_128,0.40723560355709376,0.40723560355709376
ssl_emb_287,ssl_emb_275,-0.40693636819433027,0.40693636819433027
ssl_emb_646,ssl_emb_038,0.4069275568071968,0.4069275568071968
ssl_emb_540,ssl_emb_746,0.4068951673230238,0.4068951673230238
ssl_emb_761,ssl_emb_228,-0.4068772497701369,0.4068772497701369
ssl_emb_103,ssl_emb_505,0.40678939042760803,0.40678939042760803
ssl_emb_583,ssl_emb_166,-0.4067874449220273,0.4067874449220273
ssl_emb_095,ssl_emb_657,0.40633703345080663,0.40633703345080663
ssl_emb_081,ssl_emb_289,0.406141952622715,0.406141952622715
ssl_emb_028,ssl_emb_583,-0.40598653089719733,0.40598653089719733
ssl_emb_349,ssl_emb_657,0.4059842544965464,0.4059842544965464
ssl_emb_411,ssl_emb_289,0.4058317858185049,0.4058317858185049
ssl_emb_134,ssl_emb_201,0.40566158111986095,0.40566158111986095
ssl_emb_212,ssl_emb_275,0.40565977667471464,0.40565977667471464
ssl_emb_151,ssl_emb_161,-0.40558009469221173,0.40558009469221173
ssl_emb_377,ssl_emb_686,-0.4054592753627198,0.4054592753627198
ssl_emb_528,ssl_emb_414,-0.40545056776609273,0.40545056776609273
ssl_emb_576,ssl_emb_304,-0.40505830408060944,0.40505830408060944
ssl_emb_767,ssl_emb_028,0.4050374473956223,0.4050374473956223
ssl_emb_711,ssl_emb_212,-0.40502731713168333,0.40502731713168333
ssl_emb_528,ssl_emb_505,-0.4045160858837691,0.4045160858837691
ssl_emb_567,ssl_emb_657,-0.40442487893013457,0.40442487893013457
ssl_emb_349,ssl_emb_706,0.4040397017311033,0.4040397017311033
ssl_emb_095,ssl_emb_287,-0.4038986101493257,0.4038986101493257
ssl_emb_114,ssl_emb_287,-0.40378606788468246,0.40378606788468246
ssl_emb_128,ssl_emb_446,0.40376689574154345,0.40376689574154345
ssl_emb_711,ssl_emb_228,-0.4034942940225969,0.4034942940225969
ssl_emb_159,ssl_emb_418,-0.4034658088739488,0.4034658088739488
ssl_emb_673,ssl_emb_458,-0.4034322342013842,0.4034322342013842
ssl_emb_369,ssl_emb_204,0.40335625313341433,0.40335625313341433
ssl_emb_103,ssl_emb_453,0.40290909590368446,0.40290909590368446
ssl_emb_130,ssl_emb_186,-0.40286216017267845,0.40286216017267845
ssl_emb_199,ssl_emb_746,-0.4027586199897138,0.4027586199897138
ssl_emb_217,ssl_emb_548,0.40232774309380415,0.40232774309380415
ssl_emb_548,ssl_emb_417,-0.40226843656437083,0.40226843656437083
ssl_emb_212,ssl_emb_453,-0.4014932564867194,0.4014932564867194
ssl_emb_169,ssl_emb_304,-0.40126315930382456,0.40126315930382456
ssl_emb_673,ssl_emb_706,0.40115682689389565,0.40115682689389565
ssl_emb_280,ssl_emb_038,-0.4006619803218592,0.4006619803218592
ssl_emb_098,ssl_emb_151,-0.4004912195301923,0.4004912195301923
ssl_emb_528,ssl_emb_411,0.4004624008540996,0.4004624008540996
ssl_emb_208,ssl_emb_206,-0.4004505682337077,0.4004505682337077
ssl_emb_548,ssl_emb_028,0.40027297386460914,0.40027297386460914
ssl_emb_217,ssl_emb_102,-0.4002689373770517,0.4002689373770517
ssl_emb_706,ssl_emb_294,0.4002239315353854,0.4002239315353854
ssl_emb_223,ssl_emb_098,0.4002133936775906,0.4002133936775906
ssl_emb_199,ssl_emb_130,0.4001033704907599,0.4001033704907599
ssl_emb_095,ssl_emb_151,0.40009869845503926,0.40009869845503926
ssl_emb_223,ssl_emb_540,-0.4000729515819228,0.4000729515819228
ssl_emb_102,ssl_emb_206,-0.39996191663804453,0.39996191663804453
ssl_emb_567,ssl_emb_592,-0.39984233146084464,0.39984233146084464
ssl_emb_088,ssl_emb_453,-0.39962249158958313,0.39962249158958313
ssl_emb_235,ssl_emb_657,-0.39949472034353417,0.39949472034353417
ssl_emb_488,ssl_emb_706,0.39915931885576295,0.39915931885576295
ssl_emb_206,ssl_emb_280,-0.39915623477418594,0.39915623477418594
ssl_emb_528,ssl_emb_370,0.3991133616130026,0.3991133616130026
ssl_emb_159,ssl_emb_287,0.398875725443513,0.398875725443513
ssl_emb_169,ssl_emb_227,-0.398452772471919,0.398452772471919
ssl_emb_395,ssl_emb_134,-0.39839822340088726,0.39839822340088726
ssl_emb_330,ssl_emb_287,0.3980547273991819,0.3980547273991819
ssl_emb_567,ssl_emb_201,0.3980148590328851,0.3980148590328851
ssl_emb_103,ssl_emb_458,-0.3979791150675494,0.3979791150675494
ssl_emb_349,ssl_emb_038,0.39768853810668786,0.39768853810668786
ssl_emb_706,ssl_emb_101,0.3976110717162691,0.3976110717162691
ssl_emb_156,ssl_emb_186,-0.39643703349392956,0.39643703349392956
ssl_emb_071,ssl_emb_418,-0.39643323026053445,0.39643323026053445
ssl_emb_172,ssl_emb_585,0.3963125925507226,0.3963125925507226
ssl_emb_212,ssl_emb_414,-0.39606160898784837,0.39606160898784837
ssl_emb_767,ssl_emb_304,-0.39597221589940496,0.39597221589940496
ssl_emb_326,ssl_emb_166,-0.3959442143043002,0.3959442143043002
ssl_emb_583,ssl_emb_227,0.3958914964731922,0.3958914964731922
ssl_emb_673,ssl_emb_293,-0.3958856848330912,0.3958856848330912
ssl_emb_528,ssl_emb_540,0.3957328122082312,0.3957328122082312
ssl_emb_102,ssl_emb_151,0.3957020204280022,0.3957020204280022
ssl_emb_767,ssl_emb_706,0.3954427056368736,0.3954427056368736
ssl_emb_767,ssl_emb_686,-0.3953087973033867,0.3953087973033867
ssl_emb_567,ssl_emb_102,-0.39508434924440483,0.39508434924440483
ssl_emb_330,ssl_emb_289,-0.39489170520595956,0.39489170520595956
ssl_emb_592,ssl_emb_289,-0.394614289759277,0.394614289759277
ssl_emb_377,ssl_emb_746,-0.3943355713611933,0.3943355713611933
ssl_emb_159,ssl_emb_148,0.39426108705193663,0.39426108705193663
ssl_emb_540,ssl_emb_172,-0.39402677586973395,0.39402677586973395
ssl_emb_414,ssl_emb_038,0.3940079311595768,0.3940079311595768
ssl_emb_095,ssl_emb_206,-0.39371598904625477,0.39371598904625477
ssl_emb_488,ssl_emb_227,-0.3934357506075985,0.3934357506075985
ssl_emb_761,ssl_emb_156,0.39341006841873133,0.39341006841873133
ssl_emb_077,ssl_emb_746,-0.39335025199593815,0.39335025199593815
ssl_emb_587,ssl_emb_186,-0.393311844677956,0.393311844677956
ssl_emb_172,ssl_emb_169,0.3930409699142187,0.3930409699142187
ssl_emb_746,ssl_emb_280,0.39278363684822337,0.39278363684822337
ssl_emb_567,ssl_emb_540,0.3927765838284242,0.3927765838284242
ssl_emb_664,ssl_emb_746,-0.3926606212938255,0.3926606212938255
ssl_emb_134,ssl_emb_472,0.39247086635978706,0.39247086635978706
ssl_emb_576,ssl_emb_204,0.39239396804684495,0.39239396804684495
ssl_emb_088,ssl_emb_417,0.3923848473868535,0.3923848473868535
ssl_emb_746,ssl_emb_130,-0.3923207851153939,0.3923207851153939
ssl_emb_128,ssl_emb_304,-0.39227311197730014,0.39227311197730014
ssl_emb_592,ssl_emb_585,0.39217942587832966,0.39217942587832966
ssl_emb_134,ssl_emb_187,-0.3921023341874596,0.3921023341874596
ssl_emb_555,ssl_emb_576,-0.3920932991041745,0.3920932991041745
ssl_emb_028,ssl_emb_161,0.3920877466551939,0.3920877466551939
ssl_emb_414,ssl_emb_294,0.3917148277152983,0.3917148277152983
ssl_emb_761,ssl_emb_585,0.3913526410656405,0.3913526410656405
ssl_emb_414,ssl_emb_206,0.39124687602789054,0.39124687602789054
ssl_emb_028,ssl_emb_275,-0.3907729402493151,0.3907729402493151
ssl_emb_098,ssl_emb_767,0.3907368027903873,0.3907368027903873
ssl_emb_395,ssl_emb_378,-0.39039634774804954,0.39039634774804954
ssl_emb_567,ssl_emb_028,-0.3900214124834806,0.3900214124834806
ssl_emb_711,ssl_emb_038,0.3896784472161153,0.3896784472161153
ssl_emb_104,ssl_emb_414,0.3889794550638302,0.3889794550638302
ssl_emb_761,ssl_emb_336,0.38897152919797545,0.38897152919797545
ssl_emb_446,ssl_emb_095,-0.3886606409298815,0.3886606409298815
ssl_emb_334,ssl_emb_458,-0.38855029053642515,0.38855029053642515
ssl_emb_095,ssl_emb_746,0.387988121895059,0.387988121895059
ssl_emb_592,ssl_emb_619,0.38795768364953387,0.38795768364953387
ssl_emb_217,ssl_emb_201,-0.3877429143544333,0.3877429143544333
ssl_emb_135,ssl_emb_336,-0.3875483183078248,0.3875483183078248
ssl_emb_048,ssl_emb_212,0.38750521148249084,0.38750521148249084
ssl_emb_223,ssl_emb_587,-0.38740243113939443,0.38740243113939443
ssl_emb_767,ssl_emb_038,0.38731934893520115,0.38731934893520115
ssl_emb_235,ssl_emb_135,-0.3872885922453841,0.3872885922453841
ssl_emb_711,ssl_emb_576,0.38727377152346754,0.38727377152346754
ssl_emb_488,ssl_emb_028,0.3871967320477214,0.3871967320477214
ssl_emb_592,ssl_emb_548,0.3869610651947129,0.3869610651947129
ssl_emb_505,ssl_emb_657,-0.3868865712862096,0.3868865712862096
ssl_emb_488,ssl_emb_050,0.3868674672745186,0.3868674672745186
ssl_emb_227,ssl_emb_304,0.38668625212852376,0.38668625212852376
ssl_emb_761,ssl_emb_212,-0.38663287975189137,0.38663287975189137
ssl_emb_201,ssl_emb_101,0.3859311274538622,0.3859311274538622
ssl_emb_446,ssl_emb_151,-0.38588563788756897,0.38588563788756897
ssl_emb_677,ssl_emb_417,-0.3857125582355447,0.3857125582355447
ssl_emb_583,ssl_emb_418,0.3854621065018414,0.3854621065018414
ssl_emb_172,ssl_emb_130,0.38536233781031604,0.38536233781031604
ssl_emb_199,ssl_emb_187,0.3850711099701925,0.3850711099701925
ssl_emb_081,ssl_emb_204,-0.3849727645279068,0.3849727645279068
ssl_emb_446,ssl_emb_204,0.38469206579790216,0.38469206579790216
ssl_emb_711,ssl_emb_414,0.3846610161121235,0.3846610161121235
ssl_emb_711,ssl_emb_255,-0.3844775815437413,0.3844775815437413
ssl_emb_103,ssl_emb_223,0.3843605175190017,0.3843605175190017
ssl_emb_411,ssl_emb_746,0.3838174051467611,0.3838174051467611
ssl_emb_128,ssl_emb_330,0.38365396279399505,0.38365396279399505
ssl_emb_585,ssl_emb_204,0.38357247263418054,0.38357247263418054
ssl_emb_028,ssl_emb_227,-0.38355062789453176,0.38355062789453176
ssl_emb_458,ssl_emb_186,0.38350383697482815,0.38350383697482815
ssl_emb_135,ssl_emb_255,0.38350198066362856,0.38350198066362856
ssl_emb_555,ssl_emb_336,-0.3834736077983189,0.3834736077983189
ssl_emb_128,ssl_emb_187,0.38337403080307497,0.38337403080307497
ssl_emb_172,ssl_emb_336,0.3831010272774476,0.3831010272774476
ssl_emb_488,ssl_emb_411,-0.3828675781301942,0.3828675781301942
ssl_emb_199,ssl_emb_293,-0.38281976411323043,0.38281976411323043
ssl_emb_103,ssl_emb_159,0.3827926667415871,0.3827926667415871
ssl_emb_657,ssl_emb_458,-0.3827599865146964,0.3827599865146964
ssl_emb_206,ssl_emb_330,0.38275159407108794,0.38275159407108794
ssl_emb_186,ssl_emb_289,0.38268794510925613,0.38268794510925613
ssl_emb_446,ssl_emb_418,-0.3823396065347578,0.3823396065347578
ssl_emb_364,ssl_emb_104,0.3823044238604966,0.3823044238604966
ssl_emb_767,ssl_emb_201,-0.382277288674724,0.382277288674724
ssl_emb_540,ssl_emb_417,0.3820347434159213,0.3820347434159213
ssl_emb_349,ssl_emb_135,-0.382014574741048,0.382014574741048
ssl_emb_761,ssl_emb_128,0.38180302641277153,0.38180302641277153
ssl_emb_657,ssl_emb_187,0.3817316166498152,0.3817316166498152
ssl_emb_104,ssl_emb_458,-0.3816870304709276,0.3816870304709276
ssl_emb_038,ssl_emb_619,0.38156402158804686,0.38156402158804686
ssl_emb_159,ssl_emb_038,0.38144412413981976,0.38144412413981976
ssl_emb_159,ssl_emb_289,-0.3813681703819768,0.3813681703819768
ssl_emb_128,ssl_emb_585,0.381358012195214,0.381358012195214
ssl_emb_098,ssl_emb_095,-0.3811224349074065,0.3811224349074065
ssl_emb_172,ssl_emb_294,0.3811143463496523,0.3811143463496523
ssl_emb_098,ssl_emb_209,0.38071156222782854,0.38071156222782854
ssl_emb_619,ssl_emb_418,-0.3805913713527524,0.3805913713527524
ssl_emb_211,ssl_emb_095,-0.38053860555864394,0.38053860555864394
ssl_emb_411,ssl_emb_453,-0.3799842310176228,0.3799842310176228
ssl_emb_048,ssl_emb_169,-0.3797129534837378,0.3797129534837378
ssl_emb_172,ssl_emb_677,0.3796463419273909,0.3796463419273909
ssl_emb_187,ssl_emb_013,-0.3793344874543943,0.3793344874543943
ssl_emb_555,ssl_emb_330,-0.3789717718603649,0.3789717718603649
ssl_emb_151,ssl_emb_275,0.3789594800922346,0.3789594800922346
ssl_emb_646,ssl_emb_151,-0.37891995261160594,0.37891995261160594
ssl_emb_555,ssl_emb_289,0.37891982704937716,0.37891982704937716
ssl_emb_587,ssl_emb_187,0.37890597107851676,0.37890597107851676
ssl_emb_387,ssl_emb_280,-0.37887933822520026,0.37887933822520026
ssl_emb_255,ssl_emb_304,0.3788458773357272,0.3788458773357272
ssl_emb_548,ssl_emb_204,0.37879990795845764,0.37879990795845764
ssl_emb_050,ssl_emb_293,-0.3787600747119285,0.3787600747119285
ssl_emb_159,ssl_emb_458,-0.37809858522504186,0.37809858522504186
ssl_emb_567,ssl_emb_228,0.3780186738005731,0.3780186738005731
ssl_emb_334,ssl_emb_657,0.37774529797667505,0.37774529797667505
ssl_emb_505,ssl_emb_209,0.37769173923950483,0.37769173923950483
ssl_emb_048,ssl_emb_263,0.3771955508803833,0.3771955508803833
ssl_emb_673,ssl_emb_528,-0.3771562424184472,0.3771562424184472
ssl_emb_263,ssl_emb_187,-0.3771267959370349,0.3771267959370349
ssl_emb_767,ssl_emb_326,-0.3770044602945617,0.3770044602945617
ssl_emb_548,ssl_emb_186,-0.3768362331196889,0.3768362331196889
ssl_emb_098,ssl_emb_746,-0.3764729733491598,0.3764729733491598
ssl_emb_414,ssl_emb_378,-0.37639656761867407,0.37639656761867407
ssl_emb_038,ssl_emb_418,-0.37637973229418353,0.37637973229418353
ssl_emb_548,ssl_emb_418,-0.3761786860979214,0.3761786860979214
ssl_emb_646,ssl_emb_206,0.37614621859503655,0.37614621859503655
ssl_emb_088,ssl_emb_095,0.37568301039656854,0.37568301039656854
ssl_emb_098,ssl_emb_336,0.37536154973464125,0.37536154973464125
ssl_emb_646,ssl_emb_706,0.3753329112992974,0.3753329112992974
ssl_emb_134,ssl_emb_208,0.37516282055409783,0.37516282055409783
ssl_emb_395,ssl_emb_592,0.37486499140875407,0.37486499140875407
ssl_emb_038,ssl_emb_378,-0.3746459563511765,0.3746459563511765
ssl_emb_587,ssl_emb_166,0.37450482779523403,0.37450482779523403
ssl_emb_711,ssl_emb_548,0.3744785272640206,0.3744785272640206
ssl_emb_488,ssl_emb_095,-0.3743572986053579,0.3743572986053579
ssl_emb_555,ssl_emb_540,0.37428778856066464,0.37428778856066464
ssl_emb_330,ssl_emb_204,0.3742396938023272,0.3742396938023272
ssl_emb_134,ssl_emb_289,0.3741674284488905,0.3741674284488905
ssl_emb_767,ssl_emb_540,-0.37415558162914436,0.37415558162914436
ssl_emb_414,ssl_emb_706,0.37404477110678314,0.37404477110678314
ssl_emb_048,ssl_emb_013,0.37376734265847406,0.37376734265847406
ssl_emb_095,ssl_emb_378,0.3737006956171049,0.3737006956171049
ssl_emb_088,ssl_emb_223,-0.3736145014759911,0.3736145014759911
ssl_emb_555,ssl_emb_746,0.37346799753326015,0.37346799753326015
ssl_emb_199,ssl_emb_304,-0.37345972726835236,0.37345972726835236
ssl_emb_587,ssl_emb_095,0.37344300639783434,0.37344300639783434
ssl_emb_208,ssl_emb_135,0.3733637403051396,0.3733637403051396
ssl_emb_711,ssl_emb_334,0.37327776048699174,0.37327776048699174
ssl_emb_263,ssl_emb_585,-0.3729561264314045,0.3729561264314045
ssl_emb_555,ssl_emb_677,-0.37284985804320203,0.37284985804320203
ssl_emb_287,ssl_emb_378,-0.37264242397467007,0.37264242397467007
ssl_emb_172,ssl_emb_378,-0.3724433893181684,0.3724433893181684
ssl_emb_227,ssl_emb_686,-0.37212503212722076,0.37212503212722076
ssl_emb_135,ssl_emb_201,0.37211451021470326,0.37211451021470326
ssl_emb_223,ssl_emb_746,-0.371853541874942,0.371853541874942
ssl_emb_172,ssl_emb_330,0.3717225175489342,0.3717225175489342
ssl_emb_289,ssl_emb_417,0.3717124484811326,0.3717124484811326
ssl_emb_587,ssl_emb_505,-0.3716916453673912,0.3716916453673912
ssl_emb_706,ssl_emb_209,0.3716845644137057,0.3716845644137057
ssl_emb_048,ssl_emb_540,0.3713472987090623,0.3713472987090623
ssl_emb_673,ssl_emb_227,-0.3711990857774054,0.3711990857774054
ssl_emb_212,ssl_emb_227,0.37094474061285404,0.37094474061285404
ssl_emb_398,ssl_emb_013,-0.37072950684162875,0.37072950684162875
ssl_emb_212,ssl_emb_418,0.3705602432741142,0.3705602432741142
ssl_emb_199,ssl_emb_104,0.3701079287613133,0.3701079287613133
ssl_emb_172,ssl_emb_135,-0.3700622445552323,0.3700622445552323
ssl_emb_398,ssl_emb_148,0.3700175953128237,0.3700175953128237
ssl_emb_148,ssl_emb_289,-0.3698478465459935,0.3698478465459935
ssl_emb_330,ssl_emb_135,-0.3697720033032384,0.3697720033032384
ssl_emb_128,ssl_emb_227,-0.36958677838128856,0.36958677838128856
ssl_emb_587,ssl_emb_204,0.3695466732562972,0.3695466732562972
ssl_emb_587,ssl_emb_201,0.3694836078290755,0.3694836078290755
ssl_emb_172,ssl_emb_369,0.36940645262596705,0.36940645262596705
ssl_emb_657,ssl_emb_101,-0.3692217951500843,0.3692217951500843
ssl_emb_488,ssl_emb_128,0.3691366483497641,0.3691366483497641
ssl_emb_271,ssl_emb_293,0.36889631727521704,0.36889631727521704
ssl_emb_098,ssl_emb_377,0.368693670950114,0.368693670950114
ssl_emb_134,ssl_emb_013,0.3686313119900093,0.3686313119900093
ssl_emb_211,ssl_emb_664,-0.3685690214505735,0.3685690214505735
ssl_emb_505,ssl_emb_228,-0.3685621389120308,0.3685621389120308
ssl_emb_050,ssl_emb_677,0.36847315559240795,0.36847315559240795
ssl_emb_369,ssl_emb_746,-0.368382538083522,0.368382538083522
ssl_emb_761,ssl_emb_293,-0.36833612554359657,0.36833612554359657
ssl_emb_528,ssl_emb_077,-0.36825496920633644,0.36825496920633644
ssl_emb_223,ssl_emb_387,-0.367743653412832,0.367743653412832
ssl_emb_103,ssl_emb_104,0.367690342956432,0.367690342956432
ssl_emb_050,ssl_emb_095,-0.3675273058457944,0.3675273058457944
ssl_emb_208,ssl_emb_304,0.3670920616795927,0.3670920616795927
ssl_emb_151,ssl_emb_130,-0.36684012494996937,0.36684012494996937
ssl_emb_114,ssl_emb_458,0.3667442542526742,0.3667442542526742
ssl_emb_369,ssl_emb_686,-0.3665090721087095,0.3665090721087095
ssl_emb_528,ssl_emb_548,-0.36646045767802427,0.36646045767802427
ssl_emb_088,ssl_emb_746,0.3663303538467162,0.3663303538467162
ssl_emb_235,ssl_emb_592,-0.36618582977572584,0.36618582977572584
ssl_emb_095,ssl_emb_417,0.3661727732987661,0.3661727732987661
ssl_emb_128,ssl_emb_418,-0.3661661776961728,0.3661661776961728
ssl_emb_505,ssl_emb_289,-0.36610939993344616,0.36610939993344616
ssl_emb_151,ssl_emb_453,-0.36562816578840024,0.36562816578840024
ssl_emb_098,ssl_emb_462,-0.3655397173388141,0.3655397173388141
ssl_emb_114,ssl_emb_326,0.3653747782824713,0.3653747782824713
ssl_emb_294,ssl_emb_204,0.3651649432177611,0.3651649432177611
ssl_emb_677,ssl_emb_458,-0.3651375481084628,0.3651375481084628
ssl_emb_711,ssl_emb_369,0.36497385882132183,0.36497385882132183
ssl_emb_028,ssl_emb_304,-0.36490031862357697,0.36490031862357697
ssl_emb_223,ssl_emb_169,0.36487410234398665,0.36487410234398665
ssl_emb_102,ssl_emb_104,-0.3646981510833338,0.3646981510833338
ssl_emb_488,ssl_emb_206,0.36422331102310146,0.36422331102310146
ssl_emb_540,ssl_emb_166,-0.36413457955837913,0.36413457955837913
ssl_emb_134,ssl_emb_081,0.3640487373617282,0.3640487373617282
ssl_emb_567,ssl_emb_587,-0.3639761627757846,0.3639761627757846
ssl_emb_211,ssl_emb_289,-0.3637297615191306,0.3637297615191306
ssl_emb_223,ssl_emb_389,-0.36366618458179906,0.36366618458179906
ssl_emb_088,ssl_emb_098,-0.3634824647488174,0.3634824647488174
ssl_emb_417,ssl_emb_686,0.3634797357061962,0.3634797357061962
ssl_emb_330,ssl_emb_101,-0.363453062345025,0.363453062345025
ssl_emb_711,ssl_emb_081,-0.36338098854826506,0.36338098854826506
ssl_emb_114,ssl_emb_585,-0.3632119013733229,0.3632119013733229
ssl_emb_101,ssl_emb_013,0.3632046973375557,0.3632046973375557
ssl_emb_098,ssl_emb_304,-0.36294610048104886,0.36294610048104886
ssl_emb_235,ssl_emb_102,-0.3629080577377811,0.3629080577377811
ssl_emb_761,ssl_emb_540,-0.3627296538591908,0.3627296538591908
ssl_emb_293,ssl_emb_151,0.3626654928665173,0.3626654928665173
ssl_emb_206,ssl_emb_585,0.3623527654986509,0.3623527654986509
ssl_emb_227,ssl_emb_417,-0.3621736732358534,0.3621736732358534
ssl_emb_555,ssl_emb_151,0.36190796872523057,0.36190796872523057
ssl_emb_293,ssl_emb_289,0.36167641221684105,0.36167641221684105
ssl_emb_134,ssl_emb_159,-0.3615800190758617,0.3615800190758617
ssl_emb_255,ssl_emb_101,0.36154204667431533,0.36154204667431533
ssl_emb_664,ssl_emb_166,-0.36148091955631556,0.36148091955631556
ssl_emb_263,ssl_emb_378,0.361222313037258,0.361222313037258
ssl_emb_453,ssl_emb_161,0.3606622692638821,0.3606622692638821
ssl_emb_101,ssl_emb_209,-0.36058563314658615,0.36058563314658615
ssl_emb_130,ssl_emb_038,0.3604668067661173,0.3604668067661173
ssl_emb_548,ssl_emb_458,-0.3604430783741429,0.3604430783741429
ssl_emb_646,ssl_emb_199,0.3601325659541595,0.3601325659541595
ssl_emb_576,ssl_emb_104,0.35991641679638325,0.35991641679638325
ssl_emb_304,ssl_emb_013,0.35976382775681054,0.35976382775681054
ssl_emb_186,ssl_emb_417,-0.3596010467808786,0.3596010467808786
ssl_emb_081,ssl_emb_186,0.35958100483895494,0.35958100483895494
ssl_emb_540,ssl_emb_706,-0.3594603465538466,0.3594603465538466
ssl_emb_280,ssl_emb_417,0.3594378011534667,0.3594378011534667
ssl_emb_095,ssl_emb_208,0.3591716743008642,0.3591716743008642
ssl_emb_711,ssl_emb_148,0.35911165625481856,0.35911165625481856
ssl_emb_746,ssl_emb_228,0.35867153604085233,0.35867153604085233
ssl_emb_223,ssl_emb_505,0.3585970056870287,0.3585970056870287
ssl_emb_567,ssl_emb_395,-0.3585735399784699,0.3585735399784699
ssl_emb_199,ssl_emb_505,0.35852905037242794,0.35852905037242794
ssl_emb_414,ssl_emb_417,-0.35837685909530176,0.35837685909530176
ssl_emb_387,ssl_emb_130,0.3583263173299003,0.3583263173299003
ssl_emb_334,ssl_emb_104,0.35831162736135524,0.35831162736135524
ssl_emb_414,ssl_emb_398,0.3582723888092338,0.3582723888092338
ssl_emb_761,ssl_emb_304,-0.3582219146453874,0.3582219146453874
ssl_emb_206,ssl_emb_619,0.35813027485764964,0.35813027485764964
ssl_emb_395,ssl_emb_275,-0.35797594800950144,0.35797594800950144
ssl_emb_677,ssl_emb_204,0.3579210559671141,0.3579210559671141
ssl_emb_287,ssl_emb_101,-0.35780284878082835,0.35780284878082835
ssl_emb_446,ssl_emb_657,0.3577393094210922,0.3577393094210922
ssl_emb_156,ssl_emb_686,-0.35709144242249313,0.35709144242249313
ssl_emb_114,ssl_emb_275,0.356866197812977,0.356866197812977
ssl_emb_128,ssl_emb_706,0.35651307690035927,0.35651307690035927
ssl_emb_104,ssl_emb_686,-0.3565080684359372,0.3565080684359372
ssl_emb_761,ssl_emb_095,-0.3564765177439878,0.3564765177439878
ssl_emb_528,ssl_emb_148,-0.356357733961889,0.356357733961889
ssl_emb_103,ssl_emb_151,-0.35610758364165995,0.35610758364165995
ssl_emb_377,ssl_emb_204,0.3558455218256602,0.3558455218256602
ssl_emb_169,ssl_emb_458,0.35580901078070465,0.35580901078070465
ssl_emb_555,ssl_emb_148,-0.35580293405633123,0.35580293405633123
ssl_emb_028,ssl_emb_458,-0.35539313590197097,0.35539313590197097
ssl_emb_104,ssl_emb_130,0.35532250385938463,0.35532250385938463
ssl_emb_211,ssl_emb_657,0.3552625717699995,0.3552625717699995
ssl_emb_657,ssl_emb_161,0.35509209077816256,0.35509209077816256
ssl_emb_098,ssl_emb_370,-0.354883998835653,0.354883998835653
ssl_emb_098,ssl_emb_677,0.35487703935236997,0.35487703935236997
ssl_emb_528,ssl_emb_156,-0.3546208304607733,0.3546208304607733
ssl_emb_077,ssl_emb_414,0.3546079862879095,0.3546079862879095
ssl_emb_199,ssl_emb_166,0.35417930763340144,0.35417930763340144
ssl_emb_103,ssl_emb_186,-0.3539514135577342,0.3539514135577342
ssl_emb_767,ssl_emb_206,0.35371609187916614,0.35371609187916614
ssl_emb_104,ssl_emb_418,-0.35340092595452843,0.35340092595452843
ssl_emb_462,ssl_emb_686,0.35328101662520506,0.35328101662520506
ssl_emb_098,ssl_emb_130,0.35316922693593206,0.35316922693593206
ssl_emb_271,ssl_emb_326,0.353122185338548,0.353122185338548
ssl_emb_048,ssl_emb_104,-0.35302297752653655,0.35302297752653655
ssl_emb_199,ssl_emb_711,0.35298870498866436,0.35298870498866436
ssl_emb_446,ssl_emb_104,0.3528956515552269,0.3528956515552269
ssl_emb_211,ssl_emb_583,-0.35252323137337865,0.35252323137337865
ssl_emb_592,ssl_emb_414,0.35248726028429733,0.35248726028429733
ssl_emb_217,ssl_emb_186,-0.3524151469688421,0.3524151469688421
ssl_emb_711,ssl_emb_540,-0.3522333199118237,0.3522333199118237
ssl_emb_711,ssl_emb_187,0.35218860116201844,0.35218860116201844
ssl_emb_287,ssl_emb_166,0.35200679577317084,0.35200679577317084
ssl_emb_135,ssl_emb_585,-0.3519749990977902,0.3519749990977902
ssl_emb_134,ssl_emb_209,-0.3518814041280182,0.3518814041280182
ssl_emb_263,ssl_emb_304,0.35169467622009265,0.35169467622009265
ssl_emb_555,ssl_emb_458,0.351548538540809,0.351548538540809
ssl_emb_028,ssl_emb_204,0.3515313525615002,0.3515313525615002
ssl_emb_217,ssl_emb_227,-0.3512170866750821,0.3512170866750821
ssl_emb_206,ssl_emb_161,0.3510759412483211,0.3510759412483211
ssl_emb_199,ssl_emb_159,0.3510325934561349,0.3510325934561349
ssl_emb_103,ssl_emb_128,0.35068009335050254,0.35068009335050254
ssl_emb_767,ssl_emb_287,0.34999834021456067,0.34999834021456067
ssl_emb_217,ssl_emb_336,0.34983168388305985,0.34983168388305985
ssl_emb_028,ssl_emb_585,0.34977973820340785,0.34977973820340785
ssl_emb_364,ssl_emb_761,0.3495752194629537,0.3495752194629537
ssl_emb_767,ssl_emb_128,0.34955998922707654,0.34955998922707654
ssl_emb_172,ssl_emb_013,-0.3495469051416977,0.3495469051416977
ssl_emb_711,ssl_emb_505,0.3494296369653221,0.3494296369653221
ssl_emb_095,ssl_emb_169,-0.3494290952153068,0.3494290952153068
