file_path,file_name,variant,base_id,ssl_origin_label,ssl_origin_text,shadow_device,aasist_status,aasist_label,aasist_score_ai,aasist_runtime_sec,aasist_error,hybrid_resnet_status,hybrid_resnet_label,hybrid_resnet_score_ai,hybrid_resnet_runtime_sec,hybrid_resnet_error,aasist_agrees_ssl,hybrid_agrees_ssl,pipeline_error,file_runtime_sec
E:\FYP\data\phase7c1\raw\human_replay\human_002_replay_laptop_mobile.wav,human_002_replay_laptop_mobile.wav,human_replayed,002,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9983373880386353,0.23246300000027986,,shadow_runnable,likely_ai_generated,0.9999718815088272,0.24202040000091074,,False,False,,2.051
E:\FYP\data\phase7c1\raw\human_replay\human_003_replay_laptop_mobile.wav,human_003_replay_laptop_mobile.wav,human_replayed,003,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9990035891532898,0.27717570000095293,,shadow_runnable,likely_ai_generated,1.0,0.2658289999963017,,False,False,,2.348
E:\FYP\data\phase7c1\raw\human_replay\human_004_replay_laptop_mobile.wav,human_004_replay_laptop_mobile.wav,human_replayed,004,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9995037317276001,0.29289910000079544,,shadow_runnable,likely_ai_generated,0.9848096153952859,0.3271201999959885,,False,False,,2.878
E:\FYP\data\phase7c1\raw\human_replay\human_005_replay_laptop_mobile.wav,human_005_replay_laptop_mobile.wav,human_replayed,005,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9990255832672119,0.2386088999992353,,shadow_runnable,likely_ai_generated,0.9998003616929054,0.23695610000140732,,False,False,,2.085
E:\FYP\data\phase7c1\raw\human_replay\human_006_replay_laptop_mobile.wav,human_006_replay_laptop_mobile.wav,human_replayed,006,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9962673783302307,0.26804509999783477,,shadow_runnable,likely_ai_generated,0.9964102923870086,0.29288699999597156,,False,False,,2.48
E:\FYP\data\phase7c1\raw\human_replay\human_007_replay_laptop_mobile.wav,human_007_replay_laptop_mobile.wav,human_replayed,007,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9994427561759949,0.3086831999971764,,shadow_runnable,likely_ai_generated,0.9994074006875356,0.34312019999924814,,False,False,,2.896
E:\FYP\data\phase7c1\raw\human_replay\human_008_replay_laptop_mobile.wav,human_008_replay_laptop_mobile.wav,human_replayed,008,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9992262125015259,0.32271359999867855,,shadow_runnable,likely_ai_generated,0.9999971886475881,0.34741919999942183,,False,False,,3.124
E:\FYP\data\phase7c1\raw\human_replay\human_009_replay_laptop_mobile.wav,human_009_replay_laptop_mobile.wav,human_replayed,009,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9993305206298828,0.23747890000231564,,shadow_runnable,likely_ai_generated,0.8320909655756421,0.26184460000513354,,False,False,,2.174
E:\FYP\data\phase7c1\raw\human_replay\human_010_replay_laptop_mobile.wav,human_010_replay_laptop_mobile.wav,human_replayed,010,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9959174990653992,0.23628450000251178,,shadow_runnable,likely_ai_generated,0.897859748866823,0.26300240000273334,,False,False,,2.175
E:\FYP\data\phase7c1\raw\human_replay\human_011_replay_laptop_mobile.wav,human_011_replay_laptop_mobile.wav,human_replayed,011,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9993265867233276,0.2884163999988232,,shadow_runnable,likely_ai_generated,0.6284593377601017,0.32329780000145547,,False,False,,2.678
E:\FYP\data\phase7c1\raw\human_replay\human_012_replay_laptop_mobile.wav,human_012_replay_laptop_mobile.wav,human_replayed,012,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9988086223602295,0.2642208999968716,,shadow_runnable,likely_ai_generated,0.9999999165534973,0.2855615000007674,,False,False,,2.384
E:\FYP\data\phase7c1\raw\human_replay\human_013_replay_laptop_mobile.wav,human_013_replay_laptop_mobile.wav,human_replayed,013,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9981675148010254,0.321313000000373,,shadow_runnable,likely_ai_generated,0.8871847117940584,0.36455600000044797,,False,False,,3.079
E:\FYP\data\phase7c1\raw\human_replay\human_014_replay_laptop_mobile.wav,human_014_replay_laptop_mobile.wav,human_replayed,014,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9989991784095764,0.2433547999971779,,shadow_runnable,likely_ai_generated,0.9998430808385214,0.27022410000063246,,False,False,,2.246
E:\FYP\data\phase7c1\raw\human_replay\human_015_replay_laptop_mobile.wav,human_015_replay_laptop_mobile.wav,human_replayed,015,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9978469610214233,0.3094665000025998,,shadow_runnable,likely_ai_generated,0.8273167060688138,0.35259059999953024,,False,False,,2.954
E:\FYP\data\phase7c1\raw\human_replay\human_016_replay_laptop_mobile.wav,human_016_replay_laptop_mobile.wav,human_replayed,016,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9990649819374084,0.23860810000041965,,shadow_runnable,likely_ai_generated,0.9680506214499474,0.23756460000004154,,False,False,,2.078
E:\FYP\data\phase7c1\raw\human_replay\human_017_replay_laptop_mobile.wav,human_017_replay_laptop_mobile.wav,human_replayed,017,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9989408850669861,0.32667579999542795,,shadow_runnable,likely_ai_generated,0.9889889011780421,0.35339399999793386,,False,False,,2.947
E:\FYP\data\phase7c1\raw\human_replay\human_018_replay_laptop_mobile.wav,human_018_replay_laptop_mobile.wav,human_replayed,018,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9977198243141174,0.2789441999993869,,shadow_runnable,likely_ai_generated,0.9970014035701752,0.29176889999507694,,False,False,,2.552
E:\FYP\data\phase7c1\raw\human_replay\human_019_replay_laptop_mobile.wav,human_019_replay_laptop_mobile.wav,human_replayed,019,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9986086487770081,0.23810950000188313,,shadow_runnable,likely_ai_generated,0.99383987320794,0.27827589999651536,,False,False,,2.238
E:\FYP\data\phase7c1\raw\human_replay\human_020_replay_laptop_mobile.wav,human_020_replay_laptop_mobile.wav,human_replayed,020,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998762607574463,0.3320385000042734,,shadow_runnable,likely_ai_generated,0.8982943495114645,0.3565948000032222,,False,False,,3.053
E:\FYP\data\phase7c1\raw\human_replay\human_021_replay_laptop_mobile.wav,human_021_replay_laptop_mobile.wav,human_replayed,021,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9975422620773315,0.26941810000425903,,shadow_runnable,likely_ai_generated,0.9998215019702912,0.31193270000221673,,False,False,,2.563
E:\FYP\data\phase7c1\raw\human_replay\human_022_replay_laptop_mobile.wav,human_022_replay_laptop_mobile.wav,human_replayed,022,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9998169541358948,0.3653113999971538,,shadow_runnable,likely_ai_generated,0.9985756874084473,0.41819009999744594,,False,False,,3.7
E:\FYP\data\phase7c1\raw\human_replay\human_023_replay_laptop_mobile.wav,human_023_replay_laptop_mobile.wav,human_replayed,023,inconclusive_under_processing,Voice origin: Inconclusive under replay/channel processing,cuda,shadow_runnable,likely_ai_generated,0.9983410835266113,0.3958446000033291,,shadow_runnable,likely_ai_generated,0.9240209579467773,0.43764550000196323,,False,False,,3.849
