task_name,feature_set,file_id,total_segments,true_fabricated_segments,true_outside_segments,predicted_top_k_segments,top_k_hit_any_fabricated_region,top_k_hit_rate,max_probability_in_true_fabricated_region,max_probability_outside_region,mean_probability_fabricated_region,mean_probability_outside_region,localization_review_note
partial_fabrication_segment_model,acoustic,phase7c1_collection_manifest_000001_ai_001_fabricated,33,6,27,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008;phase7c1_collection_manifest_000001_ai_001_fabricated_w0013;phase7c1_collection_manifest_000001_ai_001_fabricated_w0027;phase7c1_collection_manifest_000001_ai_001_fabricated_w0007;phase7c1_collection_manifest_000001_ai_001_fabricated_w0032,true,0.4,0.659641185813443,0.606211981845756,0.5288761985280183,0.5239864266124541,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000041_ai_006_fabricated,30,5,25,phase7c1_collection_manifest_000041_ai_006_fabricated_w0015;phase7c1_collection_manifest_000041_ai_006_fabricated_w0017;phase7c1_collection_manifest_000041_ai_006_fabricated_w0018;phase7c1_collection_manifest_000041_ai_006_fabricated_w0014;phase7c1_collection_manifest_000041_ai_006_fabricated_w0016,true,1.0,0.978778536322564,0.6848783344868157,0.91857095001825,0.16772500141487756,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000045_human_006_fabricated,22,3,19,phase7c1_collection_manifest_000045_human_006_fabricated_w0002;phase7c1_collection_manifest_000045_human_006_fabricated_w0003;phase7c1_collection_manifest_000045_human_006_fabricated_w0016;phase7c1_collection_manifest_000045_human_006_fabricated_w0021;phase7c1_collection_manifest_000045_human_006_fabricated_w0017,true,0.2,0.9842687796841704,0.9528773902343813,0.5211050173763491,0.251881023149065,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000049_ai_007_fabricated,28,5,23,phase7c1_collection_manifest_000049_ai_007_fabricated_w0023;phase7c1_collection_manifest_000049_ai_007_fabricated_w0027;phase7c1_collection_manifest_000049_ai_007_fabricated_w0010;phase7c1_collection_manifest_000049_ai_007_fabricated_w0011;phase7c1_collection_manifest_000049_ai_007_fabricated_w0025,true,0.4,0.9231017560839047,0.9085040213906934,0.7897897713232568,0.246599569287752,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000053_human_007_fabricated,19,4,15,phase7c1_collection_manifest_000053_human_007_fabricated_w0007;phase7c1_collection_manifest_000053_human_007_fabricated_w0006;phase7c1_collection_manifest_000053_human_007_fabricated_w0008;phase7c1_collection_manifest_000053_human_007_fabricated_w0005;phase7c1_collection_manifest_000053_human_007_fabricated_w0009,true,0.8,0.9724000939678238,0.6684365290908633,0.9454877158788721,0.15952903995134143,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000057_ai_008_fabricated,21,5,16,phase7c1_collection_manifest_000057_ai_008_fabricated_w0009;phase7c1_collection_manifest_000057_ai_008_fabricated_w0007;phase7c1_collection_manifest_000057_ai_008_fabricated_w0006;phase7c1_collection_manifest_000057_ai_008_fabricated_w0008;phase7c1_collection_manifest_000057_ai_008_fabricated_w0010,true,1.0,0.9475035642531512,0.5890667297351031,0.8618775619624323,0.13111034554736514,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000061_human_008_fabricated,10,3,7,phase7c1_collection_manifest_000061_human_008_fabricated_w0000;phase7c1_collection_manifest_000061_human_008_fabricated_w0001;phase7c1_collection_manifest_000061_human_008_fabricated_w0002;phase7c1_collection_manifest_000061_human_008_fabricated_w0009;phase7c1_collection_manifest_000061_human_008_fabricated_w0006,true,0.4,0.8589888315221188,0.9304328870573858,0.5366135038880994,0.25920003342018416,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000065_ai_009_fabricated,26,6,20,phase7c1_collection_manifest_000065_ai_009_fabricated_w0006;phase7c1_collection_manifest_000065_ai_009_fabricated_w0007;phase7c1_collection_manifest_000065_ai_009_fabricated_w0020;phase7c1_collection_manifest_000065_ai_009_fabricated_w0015;phase7c1_collection_manifest_000065_ai_009_fabricated_w0014,true,0.4,0.9559960395101886,0.898025174100823,0.61979688243952,0.2269715295410663,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000069_human_009_fabricated,28,5,23,phase7c1_collection_manifest_000069_human_009_fabricated_w0012;phase7c1_collection_manifest_000069_human_009_fabricated_w0013;phase7c1_collection_manifest_000069_human_009_fabricated_w0011;phase7c1_collection_manifest_000069_human_009_fabricated_w0026;phase7c1_collection_manifest_000069_human_009_fabricated_w0027,true,0.6,0.9613114611280307,0.9076901019546049,0.585877898153352,0.20777922156664025,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000073_ai_010_fabricated,25,4,21,phase7c1_collection_manifest_000073_ai_010_fabricated_w0020;phase7c1_collection_manifest_000073_ai_010_fabricated_w0015;phase7c1_collection_manifest_000073_ai_010_fabricated_w0019;phase7c1_collection_manifest_000073_ai_010_fabricated_w0021;phase7c1_collection_manifest_000073_ai_010_fabricated_w0022,true,0.8,0.976415664844298,0.9531287639213638,0.8294872572923842,0.20586240256021152,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000077_human_010_fabricated,22,5,17,phase7c1_collection_manifest_000077_human_010_fabricated_w0015;phase7c1_collection_manifest_000077_human_010_fabricated_w0012;phase7c1_collection_manifest_000077_human_010_fabricated_w0016;phase7c1_collection_manifest_000077_human_010_fabricated_w0013;phase7c1_collection_manifest_000077_human_010_fabricated_w0000,true,0.4,0.9742531771171373,0.9327093832772607,0.6865572912537521,0.24019278237314284,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000081_ai_011_fabricated,22,4,18,phase7c1_collection_manifest_000081_ai_011_fabricated_w0012;phase7c1_collection_manifest_000081_ai_011_fabricated_w0016;phase7c1_collection_manifest_000081_ai_011_fabricated_w0008;phase7c1_collection_manifest_000081_ai_011_fabricated_w0017;phase7c1_collection_manifest_000081_ai_011_fabricated_w0014,true,0.6,0.9018293403073977,0.9225273560110893,0.7477575903505558,0.25921127623361284,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000085_human_011_fabricated,24,5,19,phase7c1_collection_manifest_000085_human_011_fabricated_w0020;phase7c1_collection_manifest_000085_human_011_fabricated_w0019;phase7c1_collection_manifest_000085_human_011_fabricated_w0021;phase7c1_collection_manifest_000085_human_011_fabricated_w0022;phase7c1_collection_manifest_000085_human_011_fabricated_w0018,true,0.8,0.9404824383430896,0.9023565099494664,0.7360731487011543,0.1665347480735424,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000089_ai_012_fabricated,25,5,20,phase7c1_collection_manifest_000089_ai_012_fabricated_w0018;phase7c1_collection_manifest_000089_ai_012_fabricated_w0020;phase7c1_collection_manifest_000089_ai_012_fabricated_w0019;phase7c1_collection_manifest_000089_ai_012_fabricated_w0011;phase7c1_collection_manifest_000089_ai_012_fabricated_w0017,true,0.8,0.9820067270075301,0.9178216255485556,0.8951105579253978,0.1792164628835597,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000093_human_012_fabricated,25,4,21,phase7c1_collection_manifest_000093_human_012_fabricated_w0024;phase7c1_collection_manifest_000093_human_012_fabricated_w0021;phase7c1_collection_manifest_000093_human_012_fabricated_w0022;phase7c1_collection_manifest_000093_human_012_fabricated_w0023;phase7c1_collection_manifest_000093_human_012_fabricated_w0019,true,0.6,0.9747789618911916,0.9780163459695884,0.8840030845453715,0.2712718530607449,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000097_ai_013_fabricated,31,5,26,phase7c1_collection_manifest_000097_ai_013_fabricated_w0012;phase7c1_collection_manifest_000097_ai_013_fabricated_w0015;phase7c1_collection_manifest_000097_ai_013_fabricated_w0013;phase7c1_collection_manifest_000097_ai_013_fabricated_w0014;phase7c1_collection_manifest_000097_ai_013_fabricated_w0016,true,0.8,0.9724150065483314,0.9157869993655078,0.9407057096042892,0.19235090679066483,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000101_human_013_fabricated,23,5,18,phase7c1_collection_manifest_000101_human_013_fabricated_w0013;phase7c1_collection_manifest_000101_human_013_fabricated_w0012;phase7c1_collection_manifest_000101_human_013_fabricated_w0011;phase7c1_collection_manifest_000101_human_013_fabricated_w0010;phase7c1_collection_manifest_000101_human_013_fabricated_w0018,true,0.8,0.9756463291784955,0.6865103876893413,0.7910857544081757,0.1542991596563113,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000105_ai_014_fabricated,27,5,22,phase7c1_collection_manifest_000105_ai_014_fabricated_w0002;phase7c1_collection_manifest_000105_ai_014_fabricated_w0004;phase7c1_collection_manifest_000105_ai_014_fabricated_w0005;phase7c1_collection_manifest_000105_ai_014_fabricated_w0001;phase7c1_collection_manifest_000105_ai_014_fabricated_w0003,true,1.0,0.9697900708392183,0.7188940190551113,0.9402883141615404,0.17676078151124977,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000109_human_014_fabricated,23,4,19,phase7c1_collection_manifest_000109_human_014_fabricated_w0011;phase7c1_collection_manifest_000109_human_014_fabricated_w0012;phase7c1_collection_manifest_000109_human_014_fabricated_w0013;phase7c1_collection_manifest_000109_human_014_fabricated_w0022;phase7c1_collection_manifest_000109_human_014_fabricated_w0010,true,0.6,0.9607261556411396,0.8801311987938583,0.9059364138880724,0.22510698959264594,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000113_ai_015_fabricated,32,5,27,phase7c1_collection_manifest_000113_ai_015_fabricated_w0029;phase7c1_collection_manifest_000113_ai_015_fabricated_w0010;phase7c1_collection_manifest_000113_ai_015_fabricated_w0022;phase7c1_collection_manifest_000113_ai_015_fabricated_w0008;phase7c1_collection_manifest_000113_ai_015_fabricated_w0011,true,0.6,0.8024795722755761,0.8518280439409496,0.6081782109497198,0.1416898946989851,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000117_human_015_fabricated,24,4,20,phase7c1_collection_manifest_000117_human_015_fabricated_w0004;phase7c1_collection_manifest_000117_human_015_fabricated_w0003;phase7c1_collection_manifest_000117_human_015_fabricated_w0001;phase7c1_collection_manifest_000117_human_015_fabricated_w0002;phase7c1_collection_manifest_000117_human_015_fabricated_w0005,true,0.8,0.981072326564126,0.8908555736095651,0.9651047591858474,0.1883903479926836,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000121_ai_016_fabricated,32,6,26,phase7c1_collection_manifest_000121_ai_016_fabricated_w0018;phase7c1_collection_manifest_000121_ai_016_fabricated_w0019;phase7c1_collection_manifest_000121_ai_016_fabricated_w0015;phase7c1_collection_manifest_000121_ai_016_fabricated_w0029;phase7c1_collection_manifest_000121_ai_016_fabricated_w0017,true,0.8,0.9555633027953534,0.7221008783949212,0.6976690467706796,0.18276822763867978,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000125_human_016_fabricated,30,5,25,phase7c1_collection_manifest_000125_human_016_fabricated_w0007;phase7c1_collection_manifest_000125_human_016_fabricated_w0008;phase7c1_collection_manifest_000125_human_016_fabricated_w0009;phase7c1_collection_manifest_000125_human_016_fabricated_w0000;phase7c1_collection_manifest_000125_human_016_fabricated_w0027,true,0.6,0.9832991085370992,0.8541455009997582,0.8590548975163843,0.19226063606589108,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000129_ai_017_fabricated,32,6,26,phase7c1_collection_manifest_000129_ai_017_fabricated_w0015;phase7c1_collection_manifest_000129_ai_017_fabricated_w0012;phase7c1_collection_manifest_000129_ai_017_fabricated_w0029;phase7c1_collection_manifest_000129_ai_017_fabricated_w0002;phase7c1_collection_manifest_000129_ai_017_fabricated_w0014,true,0.6,0.9629378616973181,0.8728835536641458,0.6617780335005413,0.22365064402706986,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000133_human_017_fabricated,29,6,23,phase7c1_collection_manifest_000133_human_017_fabricated_w0004;phase7c1_collection_manifest_000133_human_017_fabricated_w0028;phase7c1_collection_manifest_000133_human_017_fabricated_w0001;phase7c1_collection_manifest_000133_human_017_fabricated_w0024;phase7c1_collection_manifest_000133_human_017_fabricated_w0017,true,0.4,0.9389685161079899,0.8263372349407718,0.5920141294412277,0.19531799684575663,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000137_ai_018_fabricated,34,5,29,phase7c1_collection_manifest_000137_ai_018_fabricated_w0025;phase7c1_collection_manifest_000137_ai_018_fabricated_w0027;phase7c1_collection_manifest_000137_ai_018_fabricated_w0024;phase7c1_collection_manifest_000137_ai_018_fabricated_w0026;phase7c1_collection_manifest_000137_ai_018_fabricated_w0023,true,0.8,0.8923373018367335,0.8812998464368952,0.8516194479866204,0.18346242704964305,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000141_human_018_fabricated,24,5,19,phase7c1_collection_manifest_000141_human_018_fabricated_w0022;phase7c1_collection_manifest_000141_human_018_fabricated_w0018;phase7c1_collection_manifest_000141_human_018_fabricated_w0017;phase7c1_collection_manifest_000141_human_018_fabricated_w0023;phase7c1_collection_manifest_000141_human_018_fabricated_w0015,true,0.6,0.9223270905081654,0.9413487144688174,0.8235257468057771,0.18661733966022434,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000145_ai_019_fabricated,33,7,26,phase7c1_collection_manifest_000145_ai_019_fabricated_w0022;phase7c1_collection_manifest_000145_ai_019_fabricated_w0020;phase7c1_collection_manifest_000145_ai_019_fabricated_w0025;phase7c1_collection_manifest_000145_ai_019_fabricated_w0023;phase7c1_collection_manifest_000145_ai_019_fabricated_w0021,true,1.0,0.9721650175886708,0.7379400086837061,0.9549257115586058,0.1137537502834048,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000149_human_019_fabricated,26,6,20,phase7c1_collection_manifest_000149_human_019_fabricated_w0002;phase7c1_collection_manifest_000149_human_019_fabricated_w0003;phase7c1_collection_manifest_000149_human_019_fabricated_w0001;phase7c1_collection_manifest_000149_human_019_fabricated_w0005;phase7c1_collection_manifest_000149_human_019_fabricated_w0004,true,1.0,0.9510552961023188,0.8542416860429837,0.8875421460006807,0.16412884465325392,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000153_ai_020_fabricated,31,6,25,phase7c1_collection_manifest_000153_ai_020_fabricated_w0005;phase7c1_collection_manifest_000153_ai_020_fabricated_w0012;phase7c1_collection_manifest_000153_ai_020_fabricated_w0006;phase7c1_collection_manifest_000153_ai_020_fabricated_w0013;phase7c1_collection_manifest_000153_ai_020_fabricated_w0009,true,0.6,0.9514854188081038,0.9365909535804159,0.7318014922953441,0.21605978395922565,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000157_human_020_fabricated,26,5,21,phase7c1_collection_manifest_000157_human_020_fabricated_w0010;phase7c1_collection_manifest_000157_human_020_fabricated_w0012;phase7c1_collection_manifest_000157_human_020_fabricated_w0009;phase7c1_collection_manifest_000157_human_020_fabricated_w0013;phase7c1_collection_manifest_000157_human_020_fabricated_w0011,true,1.0,0.9636285291151673,0.6509201376719971,0.8789954381299514,0.16933822674118212,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000161_ai_021_fabricated,30,5,25,phase7c1_collection_manifest_000161_ai_021_fabricated_w0012;phase7c1_collection_manifest_000161_ai_021_fabricated_w0011;phase7c1_collection_manifest_000161_ai_021_fabricated_w0007;phase7c1_collection_manifest_000161_ai_021_fabricated_w0010;phase7c1_collection_manifest_000161_ai_021_fabricated_w0008,true,0.6,0.814033828645445,0.9261645192598849,0.6499872886509277,0.20864023715159902,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000165_human_021_fabricated,27,5,22,phase7c1_collection_manifest_000165_human_021_fabricated_w0011;phase7c1_collection_manifest_000165_human_021_fabricated_w0012;phase7c1_collection_manifest_000165_human_021_fabricated_w0013;phase7c1_collection_manifest_000165_human_021_fabricated_w0010;phase7c1_collection_manifest_000165_human_021_fabricated_w0014,true,0.8,0.9799933466088329,0.7982831281435738,0.8448460590267063,0.1901410345925183,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000169_ai_022_fabricated,32,6,26,phase7c1_collection_manifest_000169_ai_022_fabricated_w0026;phase7c1_collection_manifest_000169_ai_022_fabricated_w0027;phase7c1_collection_manifest_000169_ai_022_fabricated_w0028;phase7c1_collection_manifest_000169_ai_022_fabricated_w0029;phase7c1_collection_manifest_000169_ai_022_fabricated_w0030,true,1.0,0.9343580582924988,0.5751732973410677,0.8819154205679663,0.11329242333894993,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000173_human_022_fabricated,22,5,17,phase7c1_collection_manifest_000173_human_022_fabricated_w0001;phase7c1_collection_manifest_000173_human_022_fabricated_w0002;phase7c1_collection_manifest_000173_human_022_fabricated_w0003;phase7c1_collection_manifest_000173_human_022_fabricated_w0004;phase7c1_collection_manifest_000173_human_022_fabricated_w0000,true,0.8,0.9686103916956923,0.6984809444482737,0.876967299400438,0.14966194872126343,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000177_ai_023_fabricated,28,4,24,phase7c1_collection_manifest_000177_ai_023_fabricated_w0009;phase7c1_collection_manifest_000177_ai_023_fabricated_w0010;phase7c1_collection_manifest_000177_ai_023_fabricated_w0004;phase7c1_collection_manifest_000177_ai_023_fabricated_w0005;phase7c1_collection_manifest_000177_ai_023_fabricated_w0008,true,0.6,0.986977286240893,0.8693929527870962,0.8896907813200048,0.21814311713387782,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,localization,phase7c1_collection_manifest_000181_human_023_fabricated,26,5,21,phase7c1_collection_manifest_000181_human_023_fabricated_w0008;phase7c1_collection_manifest_000181_human_023_fabricated_w0010;phase7c1_collection_manifest_000181_human_023_fabricated_w0009;phase7c1_collection_manifest_000181_human_023_fabricated_w0019;phase7c1_collection_manifest_000181_human_023_fabricated_w0011,true,0.8,0.9754432922297717,0.8931968340647404,0.829035753077593,0.18487951929095392,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000001_ai_001_fabricated,33,6,27,phase7c1_collection_manifest_000001_ai_001_fabricated_w0013;phase7c1_collection_manifest_000001_ai_001_fabricated_w0008;phase7c1_collection_manifest_000001_ai_001_fabricated_w0030;phase7c1_collection_manifest_000001_ai_001_fabricated_w0004;phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,true,0.4,0.9961386669882816,0.9209918943241053,0.532490414992006,0.5183279085012573,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000005_human_001_fabricated,25,5,20,phase7c1_collection_manifest_000005_human_001_fabricated_w0007;phase7c1_collection_manifest_000005_human_001_fabricated_w0022;phase7c1_collection_manifest_000005_human_001_fabricated_w0021;phase7c1_collection_manifest_000005_human_001_fabricated_w0006;phase7c1_collection_manifest_000005_human_001_fabricated_w0015,true,0.2,0.9999949287328571,0.8400849625204578,0.5616619610172477,0.4911835648779309,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000009_ai_002_fabricated,23,4,19,phase7c1_collection_manifest_000009_ai_002_fabricated_w0020;phase7c1_collection_manifest_000009_ai_002_fabricated_w0012;phase7c1_collection_manifest_000009_ai_002_fabricated_w0021;phase7c1_collection_manifest_000009_ai_002_fabricated_w0017;phase7c1_collection_manifest_000009_ai_002_fabricated_w0013,true,0.4,0.9894957574482228,0.8158961075510631,0.6125851008456349,0.36339989134429623,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000013_human_002_fabricated,20,4,16,phase7c1_collection_manifest_000013_human_002_fabricated_w0002;phase7c1_collection_manifest_000013_human_002_fabricated_w0010;phase7c1_collection_manifest_000013_human_002_fabricated_w0005;phase7c1_collection_manifest_000013_human_002_fabricated_w0018;phase7c1_collection_manifest_000013_human_002_fabricated_w0011,true,0.4,0.9988448976858911,0.9817103199960218,0.5068924555693458,0.6756765584864288,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000017_ai_003_fabricated,27,4,23,phase7c1_collection_manifest_000017_ai_003_fabricated_w0004;phase7c1_collection_manifest_000017_ai_003_fabricated_w0005;phase7c1_collection_manifest_000017_ai_003_fabricated_w0003;phase7c1_collection_manifest_000017_ai_003_fabricated_w0002;phase7c1_collection_manifest_000017_ai_003_fabricated_w0007,true,0.4,0.8064295661005956,0.9439217523441498,0.4879778982036851,0.2883690222078638,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000021_human_003_fabricated,23,5,18,phase7c1_collection_manifest_000021_human_003_fabricated_w0006;phase7c1_collection_manifest_000021_human_003_fabricated_w0005;phase7c1_collection_manifest_000021_human_003_fabricated_w0000;phase7c1_collection_manifest_000021_human_003_fabricated_w0011;phase7c1_collection_manifest_000021_human_003_fabricated_w0020,true,0.4,0.960154933611329,0.8846113525718179,0.613306981937557,0.33310706974340887,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000025_ai_004_fabricated,28,4,24,phase7c1_collection_manifest_000025_ai_004_fabricated_w0006;phase7c1_collection_manifest_000025_ai_004_fabricated_w0001;phase7c1_collection_manifest_000025_ai_004_fabricated_w0025;phase7c1_collection_manifest_000025_ai_004_fabricated_w0018;phase7c1_collection_manifest_000025_ai_004_fabricated_w0026,false,0.0,0.577500281655107,0.9327777601067478,0.3188911165171526,0.49713669125183774,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000029_human_004_fabricated,22,4,18,phase7c1_collection_manifest_000029_human_004_fabricated_w0000;phase7c1_collection_manifest_000029_human_004_fabricated_w0019;phase7c1_collection_manifest_000029_human_004_fabricated_w0018;phase7c1_collection_manifest_000029_human_004_fabricated_w0005;phase7c1_collection_manifest_000029_human_004_fabricated_w0010,true,0.2,0.9965580290990815,0.9863963737279671,0.5596001841041047,0.7806170212520489,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000033_ai_005_fabricated,31,5,26,phase7c1_collection_manifest_000033_ai_005_fabricated_w0020;phase7c1_collection_manifest_000033_ai_005_fabricated_w0024;phase7c1_collection_manifest_000033_ai_005_fabricated_w0005;phase7c1_collection_manifest_000033_ai_005_fabricated_w0001;phase7c1_collection_manifest_000033_ai_005_fabricated_w0023,true,0.6,0.9631245753384328,0.74028848097383,0.6950913642563328,0.15777456322093403,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000037_human_005_fabricated,26,5,21,phase7c1_collection_manifest_000037_human_005_fabricated_w0013;phase7c1_collection_manifest_000037_human_005_fabricated_w0017;phase7c1_collection_manifest_000037_human_005_fabricated_w0010;phase7c1_collection_manifest_000037_human_005_fabricated_w0004;phase7c1_collection_manifest_000037_human_005_fabricated_w0005,true,0.4,0.9691760153674377,0.8775762797870341,0.44621427959289023,0.3268945297815837,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000041_ai_006_fabricated,30,5,25,phase7c1_collection_manifest_000041_ai_006_fabricated_w0019;phase7c1_collection_manifest_000041_ai_006_fabricated_w0002;phase7c1_collection_manifest_000041_ai_006_fabricated_w0001;phase7c1_collection_manifest_000041_ai_006_fabricated_w0007;phase7c1_collection_manifest_000041_ai_006_fabricated_w0018,true,0.2,0.8080010700793998,0.9804198090369433,0.38291520913877697,0.5342698382787898,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000045_human_006_fabricated,22,3,19,phase7c1_collection_manifest_000045_human_006_fabricated_w0002;phase7c1_collection_manifest_000045_human_006_fabricated_w0003;phase7c1_collection_manifest_000045_human_006_fabricated_w0017;phase7c1_collection_manifest_000045_human_006_fabricated_w0008;phase7c1_collection_manifest_000045_human_006_fabricated_w0016,true,0.2,0.9749231465118925,0.9408844884633996,0.7428479993898761,0.428169920877491,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000049_ai_007_fabricated,28,5,23,phase7c1_collection_manifest_000049_ai_007_fabricated_w0003;phase7c1_collection_manifest_000049_ai_007_fabricated_w0007;phase7c1_collection_manifest_000049_ai_007_fabricated_w0022;phase7c1_collection_manifest_000049_ai_007_fabricated_w0026;phase7c1_collection_manifest_000049_ai_007_fabricated_w0010,true,0.4,0.6898484658664912,0.8641867353086982,0.4406249642585195,0.3569014973347213,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000053_human_007_fabricated,19,4,15,phase7c1_collection_manifest_000053_human_007_fabricated_w0005;phase7c1_collection_manifest_000053_human_007_fabricated_w0008;phase7c1_collection_manifest_000053_human_007_fabricated_w0016;phase7c1_collection_manifest_000053_human_007_fabricated_w0004;phase7c1_collection_manifest_000053_human_007_fabricated_w0009,true,0.4,0.8226787308009015,0.6914364305826008,0.4446107314432646,0.3243965647026993,experimental timestamp-aligned localization summary; not proof of fabrication
partial_fabrication_segment_model,ssl,phase7c1_collection_manifest_000057_ai_008_fabricated,21,5,16,phase7c1_collection_manifest_000057_ai_008_fabricated_w0006;phase7c1_collection_manifest_000057_ai_008_fabricated_w0010;phase7c1_collection_manifest_000057_ai_008_fabricated_w0002;phase7c1_collection_manifest_000057_ai_008_fabricated_w0003;phase7c1_collection_manifest_000057_ai_008_fabricated_w0005,true,0.4,0.9701891501918674,0.6534571481241273,0.5128431310425321,0.26998471549523556,experimental timestamp-aligned localization summary; not proof of fabrication
