file_gate_feature_set,segment_feature_set,file_gate_threshold,segment_threshold,contrast_threshold,broad_limit,partial_file_recall,non_partial_false_alarm_rate,direct_false_partial_rate,replay_false_partial_rate,mixer_false_partial_rate,top1_hit_rate_when_positive,top3_hit_rate_when_positive,top5_hit_rate_when_positive,broad_activation_rate_when_positive,gated_partial_file_count,recommended_threshold_pair,recommendation_reason,candidate_score
combined,combined,0.8,0.6,0.35,0.25,0.5,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8695652173913043,0.9565217391304348,1.0,0.0,23,,,0.4514492753623188
combined,combined,0.8,0.6,0.35,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.6,0.35,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.7,0.15,0.25,0.5434782608695652,0.043478260869565216,0.13043478260869565,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.46195652173913043
combined,combined,0.8,0.7,0.15,0.35,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.7,0.15,0.45,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.7,0.25,0.25,0.5434782608695652,0.036231884057971016,0.10869565217391304,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.4666666666666667
combined,combined,0.8,0.7,0.25,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.7,0.25,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.7,0.35,0.25,0.5434782608695652,0.036231884057971016,0.10869565217391304,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.4666666666666667
combined,combined,0.8,0.7,0.35,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.7,0.35,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.8,0.15,0.25,0.5434782608695652,0.050724637681159424,0.15217391304347827,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.45724637681159425
combined,combined,0.8,0.8,0.15,0.35,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.8,0.15,0.45,0.5869565217391305,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4724637681159421
combined,combined,0.8,0.8,0.25,0.25,0.5434782608695652,0.043478260869565216,0.13043478260869565,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.46195652173913043
combined,combined,0.8,0.8,0.25,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.8,0.25,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.8,0.35,0.25,0.5434782608695652,0.043478260869565216,0.13043478260869565,0.0,0.0,0.88,0.96,1.0,0.0,25,,,0.46195652173913043
combined,combined,0.8,0.8,0.35,0.35,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.8,0.35,0.45,0.5869565217391305,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8888888888888888,0.9629629629629629,1.0,0.0,27,,,0.4771739130434783
combined,combined,0.8,0.85,0.15,0.25,0.5217391304347826,0.050724637681159424,0.15217391304347827,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.4496376811594203
combined,combined,0.8,0.85,0.15,0.35,0.5652173913043478,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4648550724637681
combined,combined,0.8,0.85,0.15,0.45,0.5652173913043478,0.050724637681159424,0.15217391304347827,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4648550724637681
combined,combined,0.8,0.85,0.25,0.25,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.4543478260869565
combined,combined,0.8,0.85,0.25,0.35,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.85,0.25,0.45,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.85,0.35,0.25,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.0,0.0,0.875,0.9583333333333334,1.0,0.0,24,,,0.4543478260869565
combined,combined,0.8,0.85,0.35,0.35,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.85,0.35,0.45,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.9,0.15,0.25,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.9,0.15,0.35,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.9,0.15,0.45,0.5652173913043478,0.043478260869565216,0.13043478260869565,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.4695652173913043
combined,combined,0.8,0.9,0.25,0.25,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
combined,combined,0.8,0.9,0.25,0.35,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
combined,combined,0.8,0.9,0.25,0.45,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
combined,combined,0.8,0.9,0.35,0.25,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
combined,combined,0.8,0.9,0.35,0.35,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
combined,combined,0.8,0.9,0.35,0.45,0.5652173913043478,0.036231884057971016,0.10869565217391304,0.0,0.0,0.8846153846153846,0.9615384615384616,1.0,0.0,26,,,0.47427536231884054
