schema_version,file_id,audio_path,source_dataset,split,known_origin_label,known_manipulation_labels,duration_sec,sample_rate,feature_source,extraction_status,warning_message,rms_mean,rms_std,rms_min,rms_max,peak_amplitude,mean_amplitude,std_amplitude,dc_offset,zero_crossing_rate_mean,zero_crossing_rate_std,clipping_ratio,silence_ratio,active_audio_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,low_band_energy_ratio,mid_band_energy_ratio,high_band_energy_ratio,very_high_band_energy_ratio,noise_floor_proxy,snr_proxy,dynamic_range_proxy,spectral_entropy_mean,spectral_entropy_std,high_freq_rolloff_ratio,bandwidth_occupied_95,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
phase8c_v1,phase7c1_collection_manifest_000056_ai_008_direct,data/phase7c1/raw/ai_direct/ai_008_direct.wav,phase7c1,train,ai_synthetic,clean,36.598,16000,phase8c_acoustic_librosa,ok,,0.058051117,0.032551073,9.6391552e-05,0.13082169,0.40686363,0.043079795,0.066563989,5.3373496e-05,0.13038091,0.12128786,0,0.00087412587,0.99912587,1711.2546,1127.3969,1565.8886,507.5037,3231.6775,1830.9077,0.027717808,0.054704943,24.393981,3.2511902,0.56132834,0.42388733,0.014784328,,0.0034387901,28.644174,0.13072529,3.4577083,1.1590787,0.40395969,0.15429688,-269.14672,110.75239,90.400607,63.902326,-8.7601634,36.750416,22.35813,25.963002,1.8165728,28.106696,-5.5727951,20.885124,0.13418411,17.333336,-12.556944,19.141135,-8.5773868,14.498728,-9.5940093,14.355817,-13.775938,11.78468,-5.1066128,11.267245,-14.048975,10.663163
phase8c_v1,phase7c1_collection_manifest_000057_ai_008_fabricated,data/phase7c1/raw/ai_fabricated/ai_008_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,43.491,16000,phase8c_acoustic_librosa,ok,,0.057905179,0.032443188,2.1592952e-05,0.1440611,0.47759175,0.042769934,0.066396588,3.7706922e-05,0.12100292,0.11408267,0,0.00073529412,0.99926471,1622.4601,1070.1948,1528.433,493.10959,3064.2808,1769.8272,0.024851129,0.051504116,24.551292,3.2077372,0.5174566,0.47023246,0.012310934,,0.0050328393,19.486837,0.14403951,3.4325303,1.1094843,0.3830351,0.13964844,-269.72479,104.42995,97.355799,62.35029,-9.0388625,34.527696,21.840141,25.534959,-1.892511,27.915252,-6.6524002,20.130953,0.24758634,16.458391,-13.760484,18.283387,-7.3511249,14.013287,-9.9045457,13.959104,-11.480517,12.494561,-4.9437483,10.650523,-14.285439,10.326188
phase8c_v1,phase7c1_collection_manifest_000058_ai_008_mixer_processed,data/phase7c1/raw/ai_mixer/ai_008_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,46.08,16000,phase8c_acoustic_librosa,ok,,0.080709882,0.059346031,1.8783036e-05,0.33682781,0.65111482,0.061383384,0.10021603,-3.2220779e-05,0.12077184,0.059079148,0,0.0013879251,0.99861207,1623.0624,531.47057,1602.5531,356.86304,3181.8941,1108.5984,0.018923018,0.028195978,24.795139,2.9909374,0.61495845,0.35494293,0.030098624,,0.0098301284,16.628295,0.33680904,3.5560479,1.1404929,0.39773676,0.24462891,-206.72244,49.656201,98.875017,30.947799,-19.281864,22.921831,24.845898,27.247173,-12.523195,19.672865,-17.167651,13.575588,-3.2067808,13.993961,-22.366173,12.176016,4.6239398,12.505646,-16.372971,9.4474055,-19.728129,11.392022,-3.3350433,8.0896014,-15.624925,8.7711317
phase8c_v1,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_008_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,53.781,16000,phase8c_acoustic_librosa,ok,,0.059481364,0.022318132,0.020106433,0.174835,0.55219316,0.04477817,0.063541045,-5.2369773e-05,0.22657789,0.13030191,0,0,1,2579.5975,1016.992,1912.4595,221.24207,4821.967,1100.7715,0.06764445,0.047185349,21.803744,1.3663245,0.058360458,0.63368599,0.30795356,,0.031816952,2.8446405,0.15472856,4.8267325,0.78730715,0.60274588,0.78320312,-125.39608,26.086097,55.242581,40.675079,-7.0309,24.965557,1.2701826,14.730545,-15.825747,10.219945,-6.4028969,10.931258,-30.835952,10.320095,-7.0032219,10.036577,-23.835835,7.7985786,-8.45127,7.9864769,-17.237327,8.2142987,-4.3723341,7.1215579,-15.250506,6.6948593
phase8c_v1,phase7c1_collection_manifest_000060_human_008_clean,data/phase7c1/raw/human_clean/human_008_clean.wav,phase7c1,train,human,clean,16.733,16000,phase8c_acoustic_librosa,ok,,0.080683514,0.055870563,1.7974133e-05,0.32934606,0.93950903,0.057359356,0.098153571,-0.00019965098,0.10379011,0.10475082,0,0.015296367,0.98470363,1150.0774,714.49883,1172.9972,449.50042,2259.9486,1352.9937,0.0072443086,0.025526303,22.910921,2.5326749,0.35559655,0.64082431,0.0035791384,,0.01583747,9.3105924,0.32932809,3.3435223,0.88243794,0.28249358,0.12597656,-256.53917,80.608346,131.15217,49.93701,-7.3417708,33.681068,46.136077,31.478278,8.1361372,21.842876,-7.7509571,22.520667,-12.617165,16.370007,6.3565285,14.492187,-5.5528386,14.375105,-2.4301521,8.8989511,2.2458763,9.3303665,-0.59066791,8.9763507,3.3236068,7.6397174
phase8c_v1,phase7c1_collection_manifest_000061_human_008_fabricated,data/phase7c1/raw/human_fabricated/human_008_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,21.437,16000,phase8c_acoustic_librosa,ok,,0.079830445,0.058429345,1.7884282e-05,0.32934624,0.93950111,0.056605343,0.098940592,-0.00014488563,0.11142068,0.10568542,0,0.011940299,0.9880597,1289.4223,856.12709,1280.4674,510.07561,2521.91,1592.9415,0.015151742,0.040259623,22.684646,2.486199,0.38373562,0.60810968,0.0081546989,,0.010371336,14.517219,0.32932836,3.4913153,0.96487422,0.31523875,0.12548828,-259.6516,93.221379,120.797,57.667668,-1.5230974,34.617424,41.628464,31.714835,9.103414,21.897608,-6.0858878,22.200042,-14.820466,17.894298,3.1400837,16.35194,-8.1099934,15.413563,-3.5413712,9.7956014,1.1725479,9.9965764,-2.0671715,9.5854129,1.911868,8.8868724
phase8c_v1,phase7c1_collection_manifest_000062_human_008_mixer_processed,data/phase7c1/raw/human_mixer/human_008_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,16.789,16000,phase8c_acoustic_librosa,ok,,0.094788916,0.055308629,4.043946e-05,0.22421038,0.66781777,0.07139866,0.10978584,-4.9333419e-05,0.12227028,0.052473775,0,0.0019047619,0.99809524,1425.2698,397.64653,1327.5987,287.0513,2538.2143,693.13629,0.009382652,0.013132313,24.49794,2.2988234,0.25820572,0.7283029,0.013491379,,0.019947486,8.508343,0.22416994,3.7642836,0.83716067,0.31727679,0.27148438,-184.31835,48.979231,117.00018,29.692553,-37.821556,22.685353,37.887897,28.468088,-0.20542757,15.386166,-33.410011,23.191459,-13.809977,13.17123,-16.688287,13.182496,-2.1721537,13.316249,-21.019174,8.3155803,-13.342099,8.3495189,-7.1964978,8.3330408,-10.04402,6.1947373
phase8c_v1,phase7c1_collection_manifest_000063_human_008_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_008_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,39.974,16000,phase8c_acoustic_librosa,ok,,0.075533047,0.041680727,0.025175959,0.22640538,0.5584774,0.057606764,0.086303334,-4.7889922e-05,0.14425195,0.079475851,0,0,1,1881.469,632.18583,1771.9902,299.251,3713.5563,1190.6885,0.037654489,0.036573798,22.014172,1.5175543,0.032804412,0.92994531,0.037250277,,0.03062362,4.3897232,0.20122942,4.1366486,0.92827504,0.46419453,0.29052734,-126.66453,23.631624,87.52255,21.596473,-21.023947,14.748274,-2.0190493,12.086368,-20.753748,9.9482832,-18.834857,9.8091,-22.341762,8.208656,-12.93735,6.8103832,-16.039182,6.5092951,-3.4141107,7.276647,-10.523518,6.0368323,-3.5513915,4.8061021,-14.384342,5.5328269
phase8c_v1,phase7c1_collection_manifest_000064_ai_009_direct,data/phase7c1/raw/ai_direct/ai_009_direct.wav,phase7c1,train,ai_synthetic,clean,44.069,16000,phase8c_acoustic_librosa,ok,,0.041954726,0.02683376,1.2756203e-05,0.10939846,0.42673826,0.030505705,0.049817567,2.1343768e-05,0.15357012,0.13879935,0,0.038461538,0.96153846,2010.9691,1188.4636,1647.268,514.96226,3663.9038,1846.9898,0.025885937,0.04716822,24.212308,3.439814,0.55646055,0.41448149,0.029057956,,0.0014127798,54.088471,0.10938571,3.4255348,1.3619459,0.45798797,0.23193359,-318.30646,119.72859,66.910387,64.865846,-4.0993791,44.088671,15.349796,34.370763,-16.120146,26.734518,0.012389009,17.907405,-11.394843,18.494764,-7.4060842,15.835867,-10.446843,14.709872,-12.291588,13.031669,-14.667249,13.524708,-6.5124313,10.248246,-4.5147738,10.286427
phase8c_v1,phase7c1_collection_manifest_000065_ai_009_fabricated,data/phase7c1/raw/ai_fabricated/ai_009_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,53.776,16000,phase8c_acoustic_librosa,ok,,0.047604889,0.032977965,1.2756203e-05,0.19088478,0.47885251,0.034404494,0.057920369,9.6166679e-06,0.14424368,0.13096968,0,0.030933968,0.96906603,1905.8496,1146.8771,1620.7682,513.92114,3509.6111,1839.6134,0.025291949,0.046782305,24.394915,3.4471074,0.46312479,0.51766618,0.019209024,,0.0023820549,38.186679,0.19087203,3.4429231,1.3086992,0.43870139,0.18798828,-301.34982,110.97065,74.213423,64.061122,-4.1625748,40.521066,16.796581,33.545517,-15.160701,25.253238,-4.0014969,18.632409,-10.322948,17.639923,-9.9168188,15.952486,-9.938997,13.829016,-13.352402,13.152204,-13.149933,13.824038,-6.8938744,10.229488,-5.2955259,10.081011
phase8c_v1,phase7c1_collection_manifest_000066_ai_009_mixer_processed,data/phase7c1/raw/ai_mixer/ai_009_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,37.525,16000,phase8c_acoustic_librosa,ok,,0.098535486,0.062782273,2.0740059e-05,0.25949132,0.61497533,0.075018499,0.11685359,-4.7469954e-05,0.11115288,0.059498449,0,0.0017050298,0.99829497,1502.8252,519.38307,1542.5084,347.94472,3042.7856,1025.4688,0.016299415,0.028234264,25.362258,3.1032787,0.52520108,0.46022177,0.014577148,,0.010473514,17.394353,0.25947058,3.4732965,1.0555609,0.3803482,0.19238281,-191.92418,53.109816,109.33833,33.255278,-23.561329,20.648289,32.353278,24.177805,-4.8653913,20.114917,-28.122097,18.404524,0.014202522,13.672365,-24.367303,12.469244,0.78043104,10.715656,-18.414149,10.709513,-22.73914,11.443775,-4.4747785,8.0548413,-22.464143,8.8954563
phase8c_v1,phase7c1_collection_manifest_000067_ai_009_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_009_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,54.805,16000,phase8c_acoustic_librosa,ok,,0.060586184,0.024655016,0.018730033,0.13021669,0.56366658,0.045687955,0.065421635,-4.8810851e-05,0.21412487,0.11793835,0,0,1,2474.0973,919.94496,1876.3303,214.28569,4658.576,1029.7757,0.056418816,0.039811809,22.315968,1.5570739,0.056435459,0.62680053,0.31676401,,0.030184275,3.1361569,0.11148666,4.7783224,0.71975518,0.582322,0.76416016,-127.37346,27.915262,59.611908,39.281086,-10.989922,23.415179,5.6720609,14.546947,-17.279337,11.473059,-5.9527096,10.794281,-31.599144,12.93509,-8.0560402,10.536134,-19.257801,9.4173047,-8.4316542,9.4634306,-17.179264,8.9397281,-1.4882348,7.0724577,-16.678024,7.1383504
phase8c_v1,phase7c1_collection_manifest_000068_human_009_clean,data/phase7c1/raw/human_clean/human_009_clean.wav,phase7c1,train,human,clean,49.792,16000,phase8c_acoustic_librosa,ok,,0.056908466,0.037907474,6.2945724e-06,0.1601727,0.54522204,0.040452838,0.068399991,-3.5611876e-05,0.097447703,0.079716808,0,0.0012845215,0.99871548,1399.2546,750.57181,1483.3095,419.68074,2711.7754,1424.1597,0.017374222,0.036193893,24.696767,3.2567304,0.33981108,0.65135542,0.0088334977,,0.0060618301,17.620183,0.16016641,3.5212761,0.90516564,0.33897193,0.10058594,-258.83572,66.411092,117.57023,41.89611,-4.4236287,23.097027,23.766491,24.85684,-17.393173,18.787248,-13.524774,15.17635,1.119101,12.045659,-17.576815,10.951929,-3.4427565,8.98094,-11.334055,9.8729973,-1.009279,8.5696979,-4.4495473,7.0415017,-13.177829,8.0787488
phase8c_v1,phase7c1_collection_manifest_000069_human_009_fabricated,data/phase7c1/raw/human_fabricated/human_009_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,56.512,16000,phase8c_acoustic_librosa,ok,,0.056599226,0.039468918,6.4053265e-06,0.24163738,0.66297853,0.040145706,0.069021504,-2.6945994e-05,0.1028364,0.085156453,0,0.0073571024,0.9926429,1441.0693,815.63605,1490.0251,426.29414,2771.4214,1486.7488,0.019953718,0.041009238,24.358939,3.3220144,0.38959064,0.59655962,0.013849748,,0.0059147486,18.16988,0.24163097,3.598522,0.95156477,0.34642767,0.10693359,-261.8375,82.641655,112.20752,48.725784,-3.4161601,24.774304,23.821428,25.688158,-14.207654,20.790058,-12.33628,16.03751,1.306284,12.586889,-15.525437,11.995486,-3.5074019,9.224861,-9.6852475,10.551754,-1.5512578,8.7530198,-4.5946402,7.6034781,-12.251988,8.4920448
phase8c_v1,phase7c1_collection_manifest_000070_human_009_mixer_processed,data/phase7c1/raw/human_mixer/human_009_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,47.104,16000,phase8c_acoustic_librosa,ok,,0.10113434,0.059032619,2.8422204e-05,0.25216737,0.59283203,0.077824197,0.11714244,-5.0814862e-05,0.099731694,0.062092674,0,0.00067888663,0.99932111,1469.8646,558.05995,1571.2076,316.54968,2899.6786,1109.1044,0.014442695,0.024744338,25.069028,2.5979331,0.58885159,0.40119806,0.0099503546,,0.018107895,9.8533061,0.25213894,3.2423513,0.99703719,0.36245982,0.089355469,-181.28326,40.228514,106.51486,29.425119,-12.923104,15.189924,28.204975,21.394731,-11.919814,14.297316,-23.657744,13.308527,-1.1087475,9.4676489,-25.72586,8.804379,-5.7304724,8.281016,-17.305981,8.1304305,-8.9874796,6.9915815,-7.8868375,6.5048437,-18.961155,6.9590961
phase8c_v1,phase7c1_collection_manifest_000071_human_009_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_009_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,28.271,16000,phase8c_acoustic_librosa,ok,,0.047939066,0.018967785,0.023310974,0.15183437,0.44787833,0.037248917,0.051577621,-3.7915262e-05,0.14473838,0.053539499,0,0,1,1917.6787,499.19471,1876.0454,298.65523,3946.0549,1182.6364,0.046867158,0.033657887,21.182255,1.2397459,0.093622484,0.86995783,0.036419683,,0.029687734,2.4568906,0.12852339,4.5302729,0.6678903,0.49325686,0.27050781,-139.00126,15.17158,88.137229,15.409034,-19.675329,11.287092,-4.955329,9.0698634,-7.2366913,8.1276857,-13.620679,7.7783963,-19.699407,7.1388573,-14.355517,7.0750032,-15.972695,6.9035609,-6.8086493,6.6622387,-13.603559,5.6142491,-7.5586689,4.743088,-9.5391843,4.4411736
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,data/phase7c1/raw/ai_direct/ai_010_direct.wav,phase7c1,train,ai_synthetic,clean,43.703,16000,phase8c_acoustic_librosa,ok,,0.074492432,0.05727734,3.1313091e-05,0.35324231,0.79905331,0.051912397,0.093976837,0.00011433074,0.14857619,0.12756932,0,0.022693997,0.977306,1834.0106,1296.5387,1560.0703,478.34991,3325.7058,1963.9791,0.044642499,0.070475149,21.900617,2.5001071,0.69155464,0.2572427,0.051202663,,0.00060871086,259.06243,0.35321099,4.1155486,1.1336855,0.41571322,0.39892578,-236.41708,122.32731,82.111,78.742068,6.1448237,33.879051,27.265211,28.944763,13.276452,20.503362,-2.7030782,19.432921,2.0894873,17.37816,-7.5057082,13.969074,-4.9759126,13.328494,-1.2741262,11.996159,-6.6622464,9.5806686,-3.8879667,9.3822841,-6.7699268,9.5091832
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,51.103,16000,phase8c_acoustic_librosa,ok,,0.075664274,0.054297693,3.5284709e-05,0.34263656,0.77492082,0.052999211,0.09313155,8.3235115e-05,0.14212409,0.12497943,0,0.019411396,0.9805886,1761.264,1255.2856,1547.589,490.15696,3224.3024,1948.2627,0.040564416,0.067446166,22.216678,2.6806753,0.66210428,0.29487488,0.043020842,,0.0013313784,111.87068,0.34260127,4.0083368,1.1357577,0.4030378,0.27441406,-235.44227,114.56957,87.911293,76.049489,5.5338414,32.879396,28.019129,28.476603,13.470569,19.882709,-6.2272775,20.773388,-0.073685162,17.595517,-7.9667312,13.65826,-5.7118907,13.15238,-3.9021192,13.392647,-6.970423,9.5307492,-4.3295127,9.2095741,-7.1445749,9.3878741
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,44.928,16000,phase8c_acoustic_librosa,ok,,0.080464914,0.054411553,3.0032383e-05,0.26925549,0.62140357,0.059860374,0.097169784,-4.1797238e-05,0.13816483,0.088881151,0,0.00071174377,0.99928826,1632.7962,760.77525,1543.7877,345.02669,3074.3105,1227.1806,0.023351401,0.032410319,23.588499,2.0142989,0.55794863,0.40871814,0.033333225,,0.010464706,14.87443,0.26922545,3.9541865,0.96523875,0.38428881,0.26220703,-188.62183,54.101437,103.18383,45.526629,-15.34236,22.152719,33.455842,24.275123,-1.898584,16.925638,-21.930037,18.639868,-3.3884317,12.597039,-22.823563,10.500108,-0.34939742,10.160712,-16.713711,10.124559,-19.638347,11.309107,-5.9957551,9.8599509,-18.417312,8.7913769
phase8c_v1,phase7c1_collection_manifest_000075_ai_010_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_010_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,53.66,16000,phase8c_acoustic_librosa,ok,,0.055359669,0.021773743,0.021734679,0.11813479,0.43887705,0.042312177,0.059492769,-5.200013e-05,0.21398016,0.099496145,0,0,1,2361.1771,761.1725,1853.4684,272.21083,4393.7789,1072.3997,0.061222307,0.0445191,22.028745,1.6418603,0.062184269,0.65933287,0.27848287,,0.027859792,3.0328063,0.096400112,4.9422358,0.49404464,0.54922236,0.76367188,-124.20543,30.227582,67.322429,27.749013,-20.692089,23.052426,5.5568611,15.162749,-18.570387,15.21087,-11.847258,12.110287,-17.808384,9.9882992,-13.261236,12.905828,-19.613456,7.993452,-6.3866607,8.9378815,-16.859676,7.2150778,0.60246243,8.3328419,-18.419496,7.0111547
phase8c_v1,phase7c1_collection_manifest_000076_human_010_clean,data/phase7c1/raw/human_clean/human_010_clean.wav,phase7c1,train,human,clean,36.907,16000,phase8c_acoustic_librosa,ok,,0.037337501,0.02162654,1.0172835e-05,0.12464794,0.50254035,0.026981403,0.04316199,-2.7452661e-05,0.088414448,0.052854412,0,0.0017331023,0.9982669,1292.6767,623.31861,1458.1495,464.74205,2541.5471,1473.3044,0.014522414,0.030320084,23.674729,2.536221,0.27572846,0.72020036,0.004071183,,0.0064040953,10.209626,0.12463777,3.5790742,0.84271162,0.31769338,0.12402344,-278.67795,50.786569,135.66878,37.322282,-17.549818,21.647474,16.073512,20.32164,11.322937,11.798863,-21.257056,17.118157,4.1284302,10.94071,-22.84599,15.971071,-6.2915661,9.3111086,-10.338494,10.443089,-12.567778,9.1244824,-5.6552869,8.4557411,-5.510037,6.9640529
phase8c_v1,phase7c1_collection_manifest_000077_human_010_fabricated,data/phase7c1/raw/human_fabricated/human_010_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,44.456,16000,phase8c_acoustic_librosa,ok,,0.039802253,0.025587024,1.026101e-05,0.1351815,0.59439576,0.02869674,0.047330582,-1.3228224e-05,0.100411,0.080473092,0,0.0014388489,0.99856115,1394.2156,799.31584,1476.2225,470.08658,2689.4953,1586.124,0.017710056,0.036850771,23.692425,2.6459334,0.3194556,0.67253116,0.008013234,,0.0061824415,11.603081,0.13517123,3.6087182,0.91745224,0.33618691,0.15136719,-279.91805,73.091664,125.22824,48.522801,-16.518818,25.211072,14.696395,20.386334,9.0206993,15.14491,-18.088146,18.274343,2.64629,12.467916,-20.520701,16.978426,-6.6816357,10.305997,-9.7069789,10.974426,-12.594667,9.6248717,-5.5073684,8.9029246,-6.635005,8.5447854
phase8c_v1,phase7c1_collection_manifest_000078_human_010_mixer_processed,data/phase7c1/raw/human_mixer/human_010_mixer_processed.wav,phase7c1,train,human,mixer_channel_processed,37.035,16000,phase8c_acoustic_librosa,ok,,0.11406668,0.05712251,5.6922196e-05,0.26026636,0.55071414,0.088636968,0.12760722,-3.4890257e-05,0.083128407,0.034595223,0,0.00086355786,0.99913644,1302.0475,442.34226,1467.4396,354.8674,2636.8267,1080.3511,0.0088630027,0.015311284,24.063515,2.0315947,0.12472861,0.87208388,0.003187509,,0.028990153,6.3884086,0.26020944,3.0752742,0.88735301,0.32960334,0.078613281,-175.83289,36.460118,118.24636,26.643889,-21.384731,15.080744,25.192315,17.244662,-0.1612818,9.8588928,-35.74455,15.627256,-2.7389821,7.9118154,-27.262641,11.864824,-15.363712,9.075951,-19.984739,8.8911558,-17.885089,7.7592942,-12.536847,6.6571428,-17.113934,6.6001543
phase8c_v1,phase7c1_collection_manifest_000079_human_010_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_010_replay_laptop_mobile.wav,phase7c1,train,human,replay_rerecorded,28.364,16000,phase8c_acoustic_librosa,ok,,0.06879402,0.032419477,0.02228754,0.18304022,0.56633162,0.052649516,0.076087404,-5.4495761e-05,0.17234732,0.087925779,0,0,1,2136.6596,714.13421,1894.2425,315.22841,4222.326,1338.3014,0.055005716,0.046492269,22.023556,1.6173317,0.042928974,0.87634682,0.080724201,,0.029445972,3.844674,0.16075268,4.4537472,0.85616911,0.52779074,0.75537109,-116.6162,26.636363,75.343197,26.68506,-21.28495,14.613992,-1.0610378,13.282193,-13.151101,9.8970223,-14.502015,9.4101167,-21.083118,10.974483,-18.728392,8.9623147,-16.241209,6.721639,-8.6842698,9.0568057,-9.4524339,8.0919361,-9.5155803,5.9945909,-10.550833,5.8344732
phase8c_v1,phase7c1_collection_manifest_000080_ai_011_direct,data/phase7c1/raw/ai_direct/ai_011_direct.wav,phase7c1,train,ai_synthetic,clean,39.053,16000,phase8c_acoustic_librosa,ok,,0.073358715,0.046879139,0.0013563766,0.23811652,0.77533484,0.053187916,0.087079366,-0.00011883867,0.12697992,0.1311539,0,0,1,1798.7863,1274.7018,1574.2792,539.85167,3253.4488,1971.3292,0.017600999,0.03160156,23.908024,3.4264956,0.37927708,0.59642036,0.02430256,,0.011794186,11.590952,0.23676014,3.2243329,1.2595748,0.4066811,0.20947266,-247.08351,102.82061,80.043379,55.112475,-1.5361415,40.368652,16.596594,31.692638,-0.48157602,24.675152,0.19524198,19.699862,-8.8996839,18.048957,-7.7253457,17.31501,-8.9440869,15.835937,-6.6329817,13.904696,-2.0075759,13.194244,-8.1896014,14.610997,4.6483143,9.4665847
phase8c_v1,phase7c1_collection_manifest_000081_ai_011_fabricated,data/phase7c1/raw/ai_fabricated/ai_011_fabricated.wav,phase7c1,train,mixed,edited_spliced;partial_fabrication,45.609,16000,phase8c_acoustic_librosa,ok,,0.0705349,0.044046186,0.0013154368,0.23100731,0.75227314,0.051435075,0.08317882,-0.00010108305,0.12318589,0.12319921,0,0,1,1775.1378,1198.7633,1591.8901,522.88248,3253.7528,1886.7546,0.017520556,0.030771154,23.971523,3.292764,0.35559286,0.62098204,0.023425091,,0.012080027,10.853039,0.22969188,3.2574194,1.2133093,0.40671911,0.20996094,-240.99815,98.728099,83.108385,52.738248,-3.459935,38.322768,17.088609,30.102654,-1.1601546,23.491903,-2.6347828,20.036998,-7.3027753,17.485055,-9.5448027,16.973466,-8.3529799,15.102643,-7.9960046,13.615129,-4.522087,14.000678,-6.9051689,14.21127,1.9655928,11.265312
phase8c_v1,phase7c1_collection_manifest_000082_ai_011_mixer_processed,data/phase7c1/raw/ai_mixer/ai_011_mixer_processed.wav,phase7c1,train,ai_synthetic,mixer_channel_processed,40.021,16000,phase8c_acoustic_librosa,ok,,0.097141527,0.069876678,4.7075588e-05,0.34924969,0.60451841,0.073165755,0.11967899,-4.8922042e-05,0.11978854,0.068816917,0,0.00079936051,0.99920064,1559.7777,622.16903,1576.833,427.62093,3072.0049,1340.7668,0.017353674,0.027639953,24.98044,2.8980971,0.49673651,0.4940214,0.0092420887,,0.011890243,15.431401,0.3492026,3.4994288,1.1089628,0.38400061,0.16552734,-196.48366,48.504097,102.38104,31.845977,-20.777969,22.639636,24.65247,23.797146,-5.9186882,19.542839,-23.901478,14.885466,-5.7439809,13.376773,-23.174405,11.753249,0.80161624,13.191952,-17.343771,10.3074,-15.98563,11.417791,-8.4933637,11.115824,-12.334208,8.3336933
phase8c_v1,phase7c1_collection_manifest_000083_ai_011_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_011_replay_laptop_mobile.wav,phase7c1,train,ai_synthetic,replay_rerecorded,50.529,16000,phase8c_acoustic_librosa,ok,,0.054420747,0.02011005,0.020314693,0.11276551,0.49318784,0.040676533,0.058037666,-5.7356452e-05,0.27708478,0.13286762,0,0,1,2901.5211,944.06797,2081.2603,263.01831,5441.5941,1020.8274,0.084002348,0.0483786,21.777855,1.5020859,0.055764652,0.52022083,0.42401452,,0.027558794,2.9600013,0.09245082,5.1377983,0.49549992,0.68019927,0.85351562,-125.40407,29.188326,47.490559,37.062536,-7.3538478,22.181049,-8.3802987,16.94671,-3.7162726,12.982231,-12.389069,13.118453,-24.367339,10.305654,-9.5920285,10.954031,-22.079918,9.064812,-1.9346101,8.9441006,-21.180361,6.9655343,1.733127,8.7864925,-17.654858,6.9133954
phase8c_v1,phase7c1_collection_manifest_000084_human_011_clean,data/phase7c1/raw/human_clean/human_011_clean.wav,phase7c1,train,human,clean,41.728,16000,phase8c_acoustic_librosa,ok,,0.071874008,0.048866604,2.0745658e-05,0.19617799,0.51253581,0.05176156,0.086946033,-5.1292319e-05,0.11264218,0.084597352,0,0.00076628352,0.99923372,1607.2034,824.56377,1615.8766,446.15107,3184.2014,1641.96,0.028019642,0.047206676,24.407156,3.4973265,0.3961245,0.5901535,0.013722,,0.0066967327,20.010341,0.19615725,3.6636393,1.0744448,0.39802517,0.10839844,-229.8235,73.114426,99.310095,47.225081,-5.0435363,22.934981,30.968239,29.300783,-8.367851,17.27118,-17.438095,13.304964,-5.4438185,14.117069,-17.714476,11.896306,-6.7142266,9.5511918,-17.261749,13.287613,-9.1070115,11.818478,-10.096315,9.8527783,-6.4493471,8.9993998
